customer_id,segment_true,annual_income_eur,savings_eur,green_preference,financing_sensitivity
CUS_001957,investor,51501,1500,0.519,0.176
CUS_001958,first_home,56236,23177,0.256,0.679
CUS_001959,investor,94453,26331,0.479,0.354
CUS_001960,premium,151931,48590,0.692,0.382
CUS_001961,first_home,33879,20983,0.7,0.754
CUS_001962,first_home,46142,22312,0.434,0.749
CUS_001963,first_home,54731,18427,0.378,0.796
CUS_001964,first_home,29471,9083,0.839,0.644
CUS_001965,first_home,16731,8513,0.651,0.764
CUS_001966,first_home,61171,24274,0.677,0.929
CUS_001967,investor,21723,12065,0.855,0.276
CUS_001968,first_home,37715,10608,0.805,0.746
CUS_001969,first_home,37056,13396,0.766,0.78
CUS_001970,upsizer,117841,26924,0.13,0.762
CUS_001971,first_home,41505,13712,0.417,0.764
CUS_001972,first_home,32633,26824,0.229,0.667
CUS_001973,first_home,39630,11787,0.878,0.669
CUS_001974,first_home,39364,13572,0.47,0.664
CUS_001975,first_home,16000,4507,0.371,0.66
CUS_001976,first_home,44880,17818,0.629,0.851
CUS_001977,premium,145447,60647,0.705,0.228
CUS_001978,upsizer,54889,35639,0.669,0.538
CUS_001979,first_home,36799,13136,0.559,0.614
CUS_001980,investor,81441,36694,0.842,0.574
CUS_001981,investor,41046,3803,0.475,0.492
CUS_001982,premium,209585,57498,0.194,0.181
CUS_001983,first_home,44707,27961,0.46,0.645
CUS_001984,investor,61352,16930,0.451,0.232
CUS_001985,first_home,61197,34770,0.709,0.936
CUS_001986,first_home,30288,7977,0.779,0.731
CUS_001987,upsizer,74767,29823,0.374,0.666
CUS_001988,first_home,59315,43815,0.041,0.718
CUS_001989,first_home,37145,20954,1.0,0.699
CUS_001990,first_home,50180,3945,0.604,0.369
CUS_001991,upsizer,73910,74638,0.063,0.646
CUS_001992,first_home,36266,8815,0.165,0.665
CUS_001993,first_home,50835,38936,0.612,0.813
CUS_001994,investor,16000,5595,0.434,0.203
CUS_001995,first_home,20592,4300,0.856,0.768
CUS_001996,first_home,41082,14329,0.435,0.873
CUS_001997,investor,96535,30158,0.54,0.239
CUS_001998,upsizer,72610,24058,0.414,0.492
CUS_001999,investor,67219,29627,0.525,0.094
CUS_002000,first_home,61488,31731,0.573,0.565
CUS_002001,first_home,43290,29683,0.88,0.699
CUS_002002,premium,54729,25646,0.631,0.127
CUS_002003,first_home,42861,19028,0.58,0.81
CUS_002004,investor,80576,24167,0.738,0.412
CUS_002005,first_home,67146,25485,0.874,0.624
CUS_002006,upsizer,69400,23544,0.24,0.492
CUS_002007,first_home,42654,7798,0.4,0.941
CUS_002008,upsizer,79126,70356,0.609,0.599
CUS_002009,first_home,33099,15677,0.559,0.697
CUS_002010,investor,117200,55776,0.412,0.611
CUS_002011,first_home,16000,10387,0.09,0.615
CUS_002012,first_home,39997,1500,0.492,0.884
CUS_002013,first_home,36502,30405,0.65,1.0
CUS_002014,first_home,45231,12457,0.906,0.665
CUS_002015,first_home,39157,10611,0.567,0.905
CUS_002016,first_home,44687,14849,0.562,0.843
CUS_002017,upsizer,102286,62106,0.372,0.203
CUS_002018,premium,116194,94812,0.56,0.44
CUS_002019,investor,78506,56926,0.44,0.777
CUS_002020,first_home,34121,11712,0.695,0.847
CUS_002021,first_home,45211,4806,0.67,0.874
CUS_002022,first_home,51267,18221,0.899,0.71
CUS_002023,first_home,51349,16169,0.628,0.749
CUS_002024,investor,75149,10065,0.69,0.578
CUS_002025,premium,164526,88007,0.231,0.438
CUS_002026,first_home,49703,21412,0.641,0.688
CUS_002027,first_home,20986,10915,0.737,0.596
CUS_002028,first_home,27581,15492,0.588,0.62
CUS_002029,first_home,35649,19723,0.549,1.0
CUS_002030,first_home,23006,9626,0.517,0.698
CUS_002031,first_home,35739,25918,0.955,0.792
CUS_002032,first_home,35084,11992,0.169,0.573
CUS_002033,first_home,40045,12617,0.862,0.714
CUS_002034,investor,96769,37574,0.657,0.243
CUS_002035,upsizer,53167,28010,0.443,0.45
CUS_002036,first_home,45876,25361,0.689,0.613
CUS_002037,first_home,38148,14067,0.659,0.852
CUS_002038,first_home,35001,13038,0.323,0.489
CUS_002039,premium,158529,105399,0.814,0.283
CUS_002040,first_home,38642,7521,0.61,0.905
CUS_002041,investor,52578,48607,0.373,0.423
CUS_002042,investor,68447,25728,0.93,0.414
CUS_002043,upsizer,100410,39481,0.706,0.375
CUS_002044,first_home,26125,12973,0.654,0.756
CUS_002045,first_home,42231,22203,0.81,1.0
CUS_002046,first_home,41756,13033,0.568,0.702
CUS_002047,first_home,32123,15770,0.768,0.74
CUS_002048,first_home,49753,13032,0.754,0.593
CUS_002049,upsizer,84974,27379,0.43,0.632
CUS_002050,investor,83492,11784,0.523,0.037
CUS_002051,upsizer,49693,22627,0.45,0.464
CUS_002052,upsizer,55338,22039,0.896,0.754
CUS_002053,first_home,47227,3189,0.206,0.856
CUS_002054,premium,135277,41587,0.646,0.429
CUS_002055,investor,101223,43002,0.889,0.631
CUS_002056,first_home,38125,22291,0.269,0.851
CUS_002057,investor,39202,7811,0.576,0.423
CUS_002058,upsizer,51079,19197,0.851,0.494
CUS_002059,investor,79179,18367,0.475,0.361
CUS_002060,investor,95861,53733,0.596,0.346
CUS_002061,first_home,48006,14868,0.508,0.713
CUS_002062,premium,150448,78742,0.333,0.179
CUS_002063,first_home,38786,14176,0.47,1.0
CUS_002064,investor,62821,7746,0.406,0.209
CUS_002065,investor,127095,53050,0.191,0.273
CUS_002066,first_home,19575,4244,0.907,0.933
CUS_002067,first_home,30546,19289,0.667,0.762
CUS_002068,investor,52832,40009,0.468,0.414
CUS_002069,first_home,66061,35989,0.446,0.658
CUS_002070,first_home,38180,12015,0.459,0.63
CUS_002071,first_home,51896,22523,0.38,0.87
CUS_002072,investor,72332,34880,0.467,0.491
CUS_002073,first_home,24609,15387,0.342,0.657
CUS_002074,first_home,16682,6608,0.728,0.69
CUS_002075,upsizer,55854,28121,0.113,0.276
CUS_002076,first_home,66802,8534,0.608,0.685
CUS_002077,upsizer,125583,59466,0.348,0.448
CUS_002078,first_home,51652,14211,0.779,0.884
CUS_002079,first_home,21981,9621,0.519,0.669
CUS_002080,investor,75201,18284,0.645,0.239
CUS_002081,first_home,48346,24370,0.411,0.531
CUS_002082,upsizer,59883,32627,0.872,0.654
CUS_002083,first_home,38232,14836,0.262,0.473
CUS_002084,premium,162779,44620,0.4,0.256
CUS_002085,first_home,48917,26088,0.324,0.694
CUS_002086,premium,132896,94397,0.544,0.247
CUS_002087,first_home,47201,36623,0.582,0.813
CUS_002088,investor,60081,30116,0.257,0.254
CUS_002089,first_home,36268,17411,0.307,1.0
CUS_002090,premium,99150,19162,0.294,0.213
CUS_002091,first_home,31922,21276,0.208,0.64
CUS_002092,first_home,46509,1500,0.395,0.838
CUS_002093,investor,86549,55780,0.977,0.404
CUS_002094,first_home,30044,13063,0.594,0.665
CUS_002095,investor,61930,1500,0.401,0.323
CUS_002096,investor,63104,30958,0.496,0.493
CUS_002097,first_home,46336,18620,0.186,0.451
CUS_002098,investor,71067,24819,0.2,0.243
CUS_002099,first_home,25869,9867,0.355,0.716
CUS_002100,investor,47548,20283,0.255,0.618
CUS_002101,first_home,38194,16273,0.766,0.74
CUS_002102,first_home,61974,10187,1.0,1.0
CUS_002103,premium,118388,59493,0.767,0.014
CUS_002104,upsizer,41445,14989,0.37,0.596
CUS_002105,upsizer,76641,54847,0.562,0.793
CUS_002106,investor,103579,60574,0.683,0.201
CUS_002107,first_home,23174,14022,0.656,0.661
CUS_002108,first_home,16000,12241,0.918,0.632
CUS_002109,first_home,47921,26954,0.272,0.608
CUS_002110,investor,76701,30962,0.596,0.315
CUS_002111,first_home,23255,1500,0.547,0.877
CUS_002112,upsizer,82322,38968,0.479,0.765
CUS_002113,first_home,49726,36874,0.186,0.89
CUS_002114,first_home,32741,19351,0.21,0.64
CUS_002115,premium,139101,47106,0.87,0.31
CUS_002116,first_home,35835,15795,0.765,0.666
CUS_002117,first_home,38589,12732,0.286,0.994
CUS_002118,investor,98145,47604,0.126,0.275
CUS_002119,upsizer,88311,29860,0.567,0.429
CUS_002120,first_home,45925,31646,0.541,0.701
CUS_002121,first_home,35691,16120,0.172,0.658
CUS_002122,first_home,35006,16676,1.0,0.599
CUS_002123,investor,32720,9191,0.858,0.414
CUS_002124,first_home,47090,16708,0.301,0.514
CUS_002125,investor,102207,22690,0.875,0.409
CUS_002126,first_home,38653,26481,0.615,0.864
CUS_002127,upsizer,86819,29311,0.734,0.569
CUS_002128,investor,81518,37396,0.358,0.467
CUS_002129,investor,56298,8511,0.709,0.504
CUS_002130,first_home,43308,9019,1.0,0.744
CUS_002131,first_home,64971,25010,0.843,0.716
CUS_002132,first_home,41635,15570,0.737,0.424
CUS_002133,first_home,37002,17541,0.115,0.829
CUS_002134,first_home,38764,30701,0.765,0.602
CUS_002135,first_home,40712,2723,0.67,0.663
CUS_002136,first_home,42874,25987,0.364,0.747
CUS_002137,first_home,27096,14081,0.482,0.793
CUS_002138,first_home,36202,11539,0.539,0.803
CUS_002139,first_home,30307,10666,0.689,0.851
CUS_002140,premium,234159,147898,0.214,0.341
CUS_002141,first_home,16000,6701,0.573,0.808
CUS_002142,premium,172680,64245,0.932,0.275
CUS_002143,first_home,20782,5013,0.688,0.663
CUS_002144,upsizer,116400,32535,0.302,0.436
CUS_002145,first_home,34213,7221,0.625,0.869
CUS_002146,first_home,17198,10134,0.676,0.617
CUS_002147,investor,51258,14806,0.064,0.363
CUS_002148,first_home,16000,3441,0.633,0.9
CUS_002149,first_home,38623,17822,0.564,0.792
CUS_002150,first_home,47294,13388,0.183,0.569
CUS_002151,upsizer,90014,63767,1.0,0.51
CUS_002152,upsizer,99249,43411,0.634,0.683
CUS_002153,first_home,32808,15318,0.511,0.761
CUS_002154,premium,93586,43743,0.353,0.194
CUS_002155,first_home,52815,28138,0.587,0.817
CUS_002156,first_home,54369,30331,0.66,0.87
CUS_002157,first_home,69739,30356,0.879,0.736
CUS_002158,first_home,32896,8130,0.532,0.566
CUS_002159,upsizer,105844,42586,0.236,0.502
CUS_002160,premium,132030,58183,0.541,0.205
CUS_002161,upsizer,91762,12499,0.539,0.891
CUS_002162,investor,62592,3201,0.954,0.408
CUS_002163,first_home,16000,3387,0.63,0.676
CUS_002164,investor,64990,5123,0.652,0.446
CUS_002165,first_home,21382,7322,0.428,0.82
CUS_002166,premium,136909,39824,0.645,0.279
CUS_002167,first_home,29658,13226,0.358,0.757
CUS_002168,premium,32356,18044,0.599,0.313
CUS_002169,investor,24136,11636,0.75,0.677
CUS_002170,first_home,31755,16138,0.557,0.809
CUS_002171,first_home,33815,20298,0.825,0.84
CUS_002172,first_home,27267,10124,0.894,0.7
CUS_002173,first_home,52789,1500,0.833,0.776
CUS_002174,upsizer,72132,8368,0.575,0.401
CUS_002175,first_home,31643,16445,0.336,0.845
CUS_002176,first_home,16032,7460,0.321,0.833
CUS_002177,first_home,69128,38374,0.69,0.723
CUS_002178,first_home,62752,59091,0.624,0.579
CUS_002179,first_home,56317,26440,0.546,0.81
CUS_002180,premium,174832,72172,0.433,0.464
CUS_002181,investor,81136,39943,0.563,0.421
CUS_002182,upsizer,108615,23435,0.229,0.502
CUS_002183,first_home,28274,16000,0.405,0.762
CUS_002184,first_home,27127,10828,0.511,0.722
CUS_002185,first_home,56503,41411,0.728,0.77
CUS_002186,first_home,38338,5440,0.794,0.87
CUS_002187,first_home,25562,11012,0.094,0.958
CUS_002188,first_home,50432,15989,0.179,0.732
CUS_002189,investor,52674,12538,0.732,0.274
CUS_002190,first_home,16000,8673,0.585,0.825
CUS_002191,investor,76613,28564,0.711,0.232
CUS_002192,investor,70114,46941,0.411,0.68
CUS_002193,investor,62737,20982,0.424,0.172
CUS_002194,first_home,41061,14755,0.383,0.548
CUS_002195,investor,105086,83295,0.0,0.581
CUS_002196,first_home,36156,6755,0.291,0.448
CUS_002197,first_home,33412,9654,0.304,0.923
CUS_002198,first_home,53941,1500,0.338,0.958
CUS_002199,first_home,50744,17738,0.326,0.788
CUS_002200,first_home,36439,20199,0.339,0.825
CUS_002201,investor,32354,16299,0.503,0.131
CUS_002202,premium,153677,70071,0.692,0.453
CUS_002203,first_home,25054,6821,0.0,0.79
CUS_002204,first_home,65367,25868,0.334,0.786
CUS_002205,first_home,32497,11648,0.343,0.802
CUS_002206,upsizer,82681,35471,0.192,0.357
CUS_002207,first_home,20816,9604,0.826,0.743
CUS_002208,first_home,47837,17550,0.293,0.569
CUS_002209,first_home,24530,10653,0.659,0.789
CUS_002210,premium,154135,63565,0.37,0.409
CUS_002211,first_home,60569,18686,0.864,0.689
CUS_002212,first_home,45788,20344,0.356,0.935
CUS_002213,first_home,40379,8081,0.339,0.521
CUS_002214,investor,51423,23791,0.515,0.362
CUS_002215,first_home,38429,8841,0.919,0.862
CUS_002216,upsizer,80781,34365,0.677,0.711
CUS_002217,upsizer,95394,49011,0.4,0.642
CUS_002218,first_home,50780,13372,0.602,0.645
CUS_002219,upsizer,77033,47446,0.421,0.546
CUS_002220,premium,78069,58699,0.915,0.211
CUS_002221,first_home,33928,10619,0.746,0.837
CUS_002222,investor,95488,38572,0.55,0.383
CUS_002223,first_home,43351,28098,0.605,0.63
CUS_002224,first_home,44119,4692,0.406,0.686
CUS_002225,first_home,18160,7918,0.56,0.994
CUS_002226,premium,147142,55271,0.698,0.245
CUS_002227,upsizer,80366,47584,0.772,0.463
CUS_002228,first_home,30892,11920,0.457,0.651
CUS_002229,investor,43999,22499,0.043,0.529
CUS_002230,investor,47204,13304,0.726,0.513
CUS_002231,upsizer,101608,61095,0.409,0.595
CUS_002232,first_home,32387,7388,0.762,0.512
CUS_002233,first_home,54647,32064,0.194,0.753
CUS_002234,first_home,63770,28296,0.637,0.86
CUS_002235,first_home,27949,1500,0.51,0.785
CUS_002236,first_home,51231,22611,0.452,0.809
CUS_002237,first_home,43654,23540,0.908,0.478
CUS_002238,first_home,18135,3785,0.385,0.552
CUS_002239,upsizer,84777,23529,0.886,0.267
CUS_002240,first_home,16000,7136,1.0,0.899
CUS_002241,first_home,42883,14491,0.257,0.629
CUS_002242,investor,69486,34001,0.341,0.555
CUS_002243,first_home,40607,15932,0.521,0.763
CUS_002244,investor,103893,19995,0.506,0.408
CUS_002245,premium,110083,93473,0.825,0.237
CUS_002246,first_home,29796,10990,0.824,0.736
CUS_002247,first_home,26895,12166,0.442,0.689
CUS_002248,first_home,54516,40834,0.372,0.855
CUS_002249,first_home,26942,15770,0.48,0.681
CUS_002250,investor,86603,45774,0.612,0.677
CUS_002251,first_home,71830,44564,0.285,0.689
CUS_002252,first_home,47105,24931,0.258,0.743
CUS_002253,first_home,53208,28161,0.379,0.852
CUS_002254,first_home,51816,27571,0.45,0.725
CUS_002255,first_home,32315,12914,0.47,0.68
CUS_002256,investor,57465,35827,0.078,0.405
CUS_002257,first_home,27523,15176,0.457,0.865
CUS_002258,investor,44669,1500,0.246,0.43
CUS_002259,upsizer,91201,53184,0.576,0.63
CUS_002260,investor,44763,12855,0.256,0.298
CUS_002261,first_home,52581,24909,0.638,0.64
CUS_002262,first_home,33100,4270,0.518,0.822
CUS_002263,investor,91194,29639,0.901,0.287
CUS_002264,investor,80721,29416,0.628,0.232
CUS_002265,upsizer,83744,44100,0.513,0.387
CUS_002266,first_home,40877,13253,0.546,0.829
CUS_002267,first_home,27996,1500,0.572,0.728
CUS_002268,first_home,28865,9865,0.417,0.514
CUS_002269,upsizer,79114,28600,0.498,0.674
CUS_002270,investor,45428,24710,0.437,0.203
CUS_002271,upsizer,38646,17648,0.473,0.376
CUS_002272,investor,78655,22967,0.449,0.366
CUS_002273,upsizer,95309,45736,0.47,0.412
CUS_002274,first_home,33619,25553,0.548,0.72
CUS_002275,upsizer,104710,67084,0.692,0.745
CUS_002276,upsizer,90926,7846,0.779,0.441
CUS_002277,premium,102627,89852,0.408,0.074
CUS_002278,upsizer,92888,59735,0.22,0.764
CUS_002279,first_home,41921,29989,0.747,1.0
CUS_002280,investor,69728,10907,1.0,0.236
CUS_002281,investor,20006,7111,0.685,0.421
CUS_002282,investor,30811,16513,0.478,0.407
CUS_002283,investor,70896,16172,0.612,0.326
CUS_002284,investor,79712,41849,0.596,0.304
CUS_002285,first_home,16000,11584,0.549,0.883
CUS_002286,premium,170136,62955,0.343,0.013
CUS_002287,upsizer,109386,80574,0.796,0.907
CUS_002288,investor,43465,24186,0.368,0.409
CUS_002289,first_home,49840,4757,0.789,0.611
CUS_002290,premium,63793,17454,0.688,0.252
CUS_002291,investor,52749,33205,0.899,0.482
CUS_002292,first_home,16000,3907,0.731,0.785
CUS_002293,investor,71660,44734,0.001,0.515
CUS_002294,investor,60934,32910,0.22,0.286
CUS_002295,investor,47419,23057,0.574,0.589
CUS_002296,first_home,32577,10623,0.961,0.646
CUS_002297,first_home,56574,27393,0.463,0.847
CUS_002298,upsizer,83767,61388,0.228,0.478
CUS_002299,upsizer,93021,33468,0.749,0.545
CUS_002300,first_home,34984,18885,0.951,0.75
CUS_002301,upsizer,78446,62061,0.368,0.662
CUS_002302,first_home,49815,23773,0.431,0.573
CUS_002303,first_home,52236,17848,0.951,0.436
CUS_002304,investor,68652,23323,0.252,0.282
CUS_002305,first_home,38547,2117,0.302,0.504
CUS_002306,first_home,40164,8512,0.299,0.721
CUS_002307,upsizer,54541,26774,0.599,0.691
CUS_002308,first_home,62655,37880,0.49,0.59
CUS_002309,first_home,35114,12406,0.414,0.723
CUS_002310,first_home,35039,21103,0.769,0.785
CUS_002311,investor,64100,37879,0.756,0.182
CUS_002312,investor,30705,8943,0.906,0.345
CUS_002313,first_home,18334,5917,0.573,0.678
CUS_002314,first_home,40605,7621,0.744,0.701
CUS_002315,investor,38818,21890,0.284,0.307
CUS_002316,investor,112655,48518,0.732,0.288
CUS_002317,upsizer,93493,55141,0.743,0.584
CUS_002318,first_home,28215,11829,0.369,0.611
CUS_002319,upsizer,72384,18870,0.704,0.793
CUS_002320,upsizer,92476,52744,0.617,0.259
CUS_002321,first_home,44699,3278,0.67,0.891
CUS_002322,first_home,42884,15838,0.787,0.542
CUS_002323,investor,94401,27435,0.601,0.607
CUS_002324,upsizer,79616,56097,0.837,0.538
CUS_002325,first_home,45866,34168,0.292,0.882
CUS_002326,first_home,44767,22660,0.352,0.582
CUS_002327,investor,93232,30376,0.521,0.369
CUS_002328,premium,111627,82583,0.374,0.008
CUS_002329,first_home,35426,10780,0.622,0.8
CUS_002330,first_home,39951,7226,0.479,0.858
CUS_002331,first_home,23725,1716,0.488,0.831
CUS_002332,upsizer,99373,44561,0.481,0.491
CUS_002333,investor,74687,9060,0.617,0.447
CUS_002334,first_home,56857,38970,0.558,0.836
CUS_002335,upsizer,95121,30964,0.648,0.586
CUS_002336,first_home,16136,3202,0.466,0.9
CUS_002337,upsizer,71008,44793,0.117,0.696
CUS_002338,first_home,45165,26542,0.737,0.503
CUS_002339,first_home,16000,11671,0.372,0.914
CUS_002340,first_home,33931,4210,0.627,0.806
CUS_002341,first_home,45414,3914,0.559,0.719
CUS_002342,premium,61129,43458,1.0,0.013
CUS_002343,first_home,34089,1500,0.0,0.951
CUS_002344,first_home,16000,3379,0.402,0.754
CUS_002345,investor,42695,18784,0.65,0.757
CUS_002346,first_home,44978,8577,0.175,0.806
CUS_002347,first_home,16000,7489,0.549,0.689
CUS_002348,first_home,43112,9624,0.157,0.557
CUS_002349,upsizer,107858,71425,0.557,0.479
CUS_002350,investor,86279,48248,0.568,0.42
CUS_002351,premium,81373,39019,0.73,0.311
CUS_002352,investor,74005,27093,0.624,0.281
CUS_002353,first_home,35096,8562,0.327,0.955
CUS_002354,first_home,43257,17552,0.573,0.492
CUS_002355,investor,27297,5685,0.635,0.278
CUS_002356,first_home,16000,12401,0.341,0.818
CUS_002357,upsizer,92483,45083,0.792,0.307
CUS_002358,first_home,44855,12263,0.694,0.501
CUS_002359,first_home,41030,29207,0.168,0.634
CUS_002360,investor,34799,14675,0.564,0.451
CUS_002361,first_home,56038,38205,0.311,0.556
CUS_002362,investor,18498,12511,0.082,0.438
CUS_002363,premium,144333,73403,0.421,0.125
CUS_002364,investor,57782,11643,0.468,0.227
CUS_002365,upsizer,70762,23034,1.0,0.665
CUS_002366,first_home,54392,58527,0.427,0.583
CUS_002367,first_home,29214,9664,0.567,0.764
CUS_002368,upsizer,69543,26682,0.631,0.56
CUS_002369,first_home,42290,14593,0.47,0.778
CUS_002370,first_home,25517,6657,0.622,0.799
CUS_002371,first_home,16000,8907,0.385,0.708
CUS_002372,investor,41853,7910,0.293,0.169
CUS_002373,investor,95356,26743,0.416,0.355
CUS_002374,first_home,57643,27989,0.248,1.0
CUS_002375,first_home,30495,11737,0.699,0.827
CUS_002376,first_home,37509,17230,0.537,0.701
CUS_002377,first_home,40867,17344,0.436,0.874
CUS_002378,first_home,31217,6837,0.692,0.946
CUS_002379,premium,120701,83721,0.409,0.409
CUS_002380,upsizer,63459,40343,0.0,0.213
CUS_002381,investor,37665,9717,0.423,0.593
CUS_002382,premium,125592,64783,0.734,0.164
CUS_002383,upsizer,70567,24112,0.792,0.367
CUS_002384,investor,63601,39751,0.257,0.416
CUS_002385,investor,63278,36993,0.41,0.439
CUS_002386,premium,145374,95379,0.726,0.003
CUS_002387,investor,40114,10409,0.193,0.207
CUS_002388,first_home,30790,5731,0.476,0.558
CUS_002389,first_home,48464,4627,0.625,0.76
CUS_002390,investor,61822,56353,0.887,0.397
CUS_002391,upsizer,56859,33723,0.439,0.703
CUS_002392,investor,64973,42498,0.212,0.512
CUS_002393,first_home,50616,8702,0.362,0.908
CUS_002394,investor,21734,11832,1.0,0.608
CUS_002395,premium,109954,13206,0.625,0.022
CUS_002396,investor,70252,35964,0.842,0.526
CUS_002397,first_home,37738,16367,0.547,0.415
CUS_002398,first_home,32607,12270,0.359,0.731
CUS_002399,first_home,32143,10685,0.293,0.546
CUS_002400,upsizer,41585,26682,0.438,0.57
CUS_002401,first_home,21605,7257,0.723,0.755
CUS_002402,upsizer,27376,18441,0.235,0.231
CUS_002403,first_home,26855,11319,0.723,0.94
CUS_002404,upsizer,65376,32509,0.271,0.503
CUS_002405,first_home,29782,15756,0.477,0.902
CUS_002406,investor,95068,48745,0.535,0.46
CUS_002407,investor,75629,35631,0.694,0.262
