lead_id,customer_id,project_id,lead_date,channel,visits,lead_score
LEAD_0002270,CUS_001015,PRJ_0012,2024-03-05,web,0,61
LEAD_0002271,CUS_001078,PRJ_0024,2022-05-24,web,0,44
LEAD_0002272,CUS_004256,PRJ_0010,2025-04-26,campaign,2,66
LEAD_0002273,CUS_000424,PRJ_0006,2025-12-30,referral,0,47
LEAD_0002274,CUS_001580,PRJ_0006,2025-03-31,referral,1,69
LEAD_0002275,CUS_001880,PRJ_0004,2024-08-28,referral,4,63
LEAD_0002276,CUS_006167,PRJ_0008,2025-07-08,web,1,54
LEAD_0002277,CUS_006095,PRJ_0007,2025-05-23,web,1,73
LEAD_0002278,CUS_005335,PRJ_0009,2024-10-10,agency,2,95
LEAD_0002279,CUS_001153,PRJ_0011,2023-10-16,web,2,52
LEAD_0002280,CUS_003857,PRJ_0016,2025-08-11,walk_in,1,54
LEAD_0002281,CUS_000396,PRJ_0007,2022-05-06,web,3,52
LEAD_0002282,CUS_000710,PRJ_0003,2023-06-25,walk_in,1,52
LEAD_0002283,CUS_003327,PRJ_0012,2022-04-06,walk_in,1,65
LEAD_0002284,CUS_003844,PRJ_0005,2023-01-05,walk_in,5,69
LEAD_0002285,CUS_004881,PRJ_0020,2024-10-20,walk_in,3,58
LEAD_0002286,CUS_000275,PRJ_0016,2023-02-28,agency,1,45
LEAD_0002287,CUS_004482,PRJ_0002,2021-06-14,web,2,51
LEAD_0002288,CUS_000532,PRJ_0009,2021-08-29,web,1,60
LEAD_0002289,CUS_004576,PRJ_0017,2021-11-30,campaign,1,66
LEAD_0002290,CUS_004520,PRJ_0017,2022-08-28,web,1,72
LEAD_0002291,CUS_005880,PRJ_0004,2022-01-28,web,2,60
LEAD_0002292,CUS_000982,PRJ_0024,2023-08-08,web,2,60
LEAD_0002293,CUS_006017,PRJ_0013,2022-05-17,walk_in,2,47
LEAD_0002294,CUS_000546,PRJ_0025,2023-01-30,referral,3,67
LEAD_0002295,CUS_006449,PRJ_0004,2023-10-03,walk_in,2,50
LEAD_0002296,CUS_002913,PRJ_0004,2025-08-29,agency,1,56
LEAD_0002297,CUS_004438,PRJ_0016,2023-09-14,referral,2,82
LEAD_0002298,CUS_006401,PRJ_0007,2023-11-19,web,1,76
LEAD_0002299,CUS_002094,PRJ_0005,2023-08-30,web,3,48
LEAD_0002300,CUS_004876,PRJ_0020,2024-10-31,web,2,51
LEAD_0002301,CUS_005088,PRJ_0025,2021-09-08,web,2,50
LEAD_0002302,CUS_003303,PRJ_0015,2025-07-31,web,0,53
LEAD_0002303,CUS_002885,PRJ_0019,2021-07-05,web,5,71
LEAD_0002304,CUS_001105,PRJ_0003,2023-04-06,agency,1,74
LEAD_0002305,CUS_003661,PRJ_0027,2024-06-19,agency,3,79
LEAD_0002306,CUS_001559,PRJ_0026,2023-05-27,web,0,57
LEAD_0002307,CUS_001586,PRJ_0027,2021-02-19,web,3,76
LEAD_0002308,CUS_005247,PRJ_0019,2023-09-13,web,4,78
LEAD_0002309,CUS_004237,PRJ_0021,2023-08-07,agency,4,75
LEAD_0002310,CUS_000397,PRJ_0001,2023-07-04,agency,2,65
LEAD_0002311,CUS_002046,PRJ_0010,2021-05-14,agency,1,45
LEAD_0002312,CUS_003669,PRJ_0008,2023-01-18,agency,3,79
LEAD_0002313,CUS_004798,PRJ_0012,2021-01-30,web,3,45
LEAD_0002314,CUS_005890,PRJ_0028,2021-12-05,walk_in,2,60
LEAD_0002315,CUS_002740,PRJ_0010,2023-12-23,web,3,60
LEAD_0002316,CUS_002944,PRJ_0013,2022-04-14,referral,3,85
LEAD_0002317,CUS_001276,PRJ_0024,2021-06-20,agency,3,70
LEAD_0002318,CUS_006064,PRJ_0007,2023-08-07,agency,1,60
LEAD_0002319,CUS_001661,PRJ_0008,2022-04-30,agency,0,85
LEAD_0002320,CUS_004790,PRJ_0005,2022-08-31,web,3,62
LEAD_0002321,CUS_005626,PRJ_0014,2021-04-25,walk_in,4,71
LEAD_0002322,CUS_004556,PRJ_0004,2023-06-03,web,0,38
LEAD_0002323,CUS_003493,PRJ_0026,2024-05-13,agency,3,85
LEAD_0002324,CUS_002724,PRJ_0020,2022-08-02,referral,1,55
LEAD_0002325,CUS_003378,PRJ_0005,2023-04-14,web,0,55
LEAD_0002326,CUS_001120,PRJ_0020,2022-03-22,web,2,45
LEAD_0002327,CUS_005354,PRJ_0010,2023-09-08,web,2,63
LEAD_0002328,CUS_001541,PRJ_0020,2022-07-04,web,1,84
LEAD_0002329,CUS_003511,PRJ_0026,2025-01-28,agency,3,77
LEAD_0002330,CUS_001023,PRJ_0026,2022-02-11,campaign,1,56
LEAD_0002331,CUS_006033,PRJ_0023,2023-10-30,agency,2,73
LEAD_0002332,CUS_004705,PRJ_0025,2022-01-31,campaign,2,55
LEAD_0002333,CUS_003647,PRJ_0002,2021-03-09,referral,0,55
LEAD_0002334,CUS_003833,PRJ_0002,2025-04-27,web,2,55
LEAD_0002335,CUS_001689,PRJ_0003,2024-07-20,web,2,81
LEAD_0002336,CUS_003869,PRJ_0005,2021-04-12,agency,0,70
LEAD_0002337,CUS_000272,PRJ_0018,2021-05-01,web,2,51
LEAD_0002338,CUS_002112,PRJ_0004,2025-12-03,web,4,69
LEAD_0002339,CUS_005176,PRJ_0011,2024-08-10,campaign,3,64
LEAD_0002340,CUS_001577,PRJ_0010,2021-05-31,campaign,0,46
LEAD_0002341,CUS_005014,PRJ_0007,2021-11-12,agency,3,54
LEAD_0002342,CUS_004971,PRJ_0011,2023-06-05,web,2,100
LEAD_0002343,CUS_001998,PRJ_0014,2023-01-06,referral,2,62
LEAD_0002344,CUS_001516,PRJ_0024,2025-05-15,web,1,71
LEAD_0002345,CUS_004649,PRJ_0003,2024-04-11,agency,0,88
LEAD_0002346,CUS_000718,PRJ_0015,2025-11-28,agency,3,100
LEAD_0002347,CUS_001464,PRJ_0013,2022-05-24,campaign,1,61
LEAD_0002348,CUS_003101,PRJ_0020,2022-06-06,campaign,5,75
LEAD_0002349,CUS_002178,PRJ_0006,2024-04-22,web,0,52
LEAD_0002350,CUS_004687,PRJ_0004,2025-06-17,web,2,58
LEAD_0002351,CUS_000471,PRJ_0014,2025-05-09,referral,0,57
LEAD_0002352,CUS_000112,PRJ_0005,2023-07-23,agency,3,70
LEAD_0002353,CUS_001113,PRJ_0007,2022-10-19,referral,0,72
LEAD_0002354,CUS_001685,PRJ_0003,2021-09-01,walk_in,5,65
LEAD_0002355,CUS_002530,PRJ_0018,2024-08-01,agency,6,100
LEAD_0002356,CUS_004342,PRJ_0005,2024-04-05,walk_in,1,74
LEAD_0002357,CUS_002452,PRJ_0012,2024-05-07,campaign,3,56
LEAD_0002358,CUS_002657,PRJ_0007,2021-09-28,agency,4,81
LEAD_0002359,CUS_005672,PRJ_0025,2023-09-10,walk_in,4,52
LEAD_0002360,CUS_000018,PRJ_0017,2025-03-24,referral,2,90
LEAD_0002361,CUS_003762,PRJ_0015,2024-08-09,campaign,2,70
LEAD_0002362,CUS_004579,PRJ_0019,2023-05-18,agency,2,62
LEAD_0002363,CUS_003842,PRJ_0007,2024-12-23,campaign,2,59
LEAD_0002364,CUS_001337,PRJ_0021,2023-02-09,agency,1,58
LEAD_0002365,CUS_001258,PRJ_0010,2024-02-18,web,2,60
LEAD_0002366,CUS_001777,PRJ_0022,2024-07-17,web,1,50
LEAD_0002367,CUS_004241,PRJ_0015,2025-06-09,campaign,3,49
LEAD_0002368,CUS_003226,PRJ_0006,2022-06-11,walk_in,3,60
LEAD_0002369,CUS_005738,PRJ_0010,2024-07-14,referral,3,68
LEAD_0002370,CUS_005922,PRJ_0003,2022-02-01,campaign,2,48
LEAD_0002371,CUS_005206,PRJ_0008,2023-07-14,agency,1,93
LEAD_0002372,CUS_002821,PRJ_0012,2023-07-12,campaign,3,55
LEAD_0002373,CUS_001900,PRJ_0015,2025-12-02,walk_in,1,39
LEAD_0002374,CUS_000456,PRJ_0027,2022-05-01,campaign,2,55
LEAD_0002375,CUS_002959,PRJ_0009,2022-07-20,web,0,78
LEAD_0002376,CUS_002874,PRJ_0014,2023-12-25,referral,3,71
LEAD_0002377,CUS_002865,PRJ_0002,2021-04-11,walk_in,0,53
LEAD_0002378,CUS_002380,PRJ_0023,2021-06-13,agency,3,88
LEAD_0002379,CUS_003918,PRJ_0010,2025-11-13,web,0,76
LEAD_0002380,CUS_000758,PRJ_0026,2021-12-23,agency,2,63
LEAD_0002381,CUS_000590,PRJ_0010,2024-01-10,walk_in,4,70
LEAD_0002382,CUS_000998,PRJ_0016,2023-11-06,referral,0,89
LEAD_0002383,CUS_000108,PRJ_0026,2024-03-03,campaign,3,69
LEAD_0002384,CUS_003898,PRJ_0007,2023-04-14,web,2,67
LEAD_0002385,CUS_002971,PRJ_0018,2025-01-23,agency,0,70
LEAD_0002386,CUS_006376,PRJ_0022,2021-06-14,walk_in,4,66
LEAD_0002387,CUS_004648,PRJ_0019,2024-11-26,web,2,56
LEAD_0002388,CUS_005751,PRJ_0017,2022-03-25,agency,0,57
LEAD_0002389,CUS_000359,PRJ_0006,2023-11-14,web,3,58
LEAD_0002390,CUS_005401,PRJ_0028,2021-09-03,referral,2,80
LEAD_0002391,CUS_002511,PRJ_0017,2021-06-28,agency,2,67
LEAD_0002392,CUS_001586,PRJ_0017,2023-12-27,campaign,2,90
LEAD_0002393,CUS_003409,PRJ_0011,2021-07-24,campaign,2,51
LEAD_0002394,CUS_003792,PRJ_0026,2022-01-25,campaign,1,54
LEAD_0002395,CUS_000494,PRJ_0009,2021-11-16,campaign,4,58
LEAD_0002396,CUS_000932,PRJ_0013,2024-07-04,referral,0,56
LEAD_0002397,CUS_005725,PRJ_0016,2024-12-18,campaign,4,51
LEAD_0002398,CUS_002806,PRJ_0028,2022-01-22,campaign,1,64
LEAD_0002399,CUS_006105,PRJ_0018,2024-07-24,agency,1,67
LEAD_0002400,CUS_004776,PRJ_0012,2023-12-22,web,2,84
LEAD_0002401,CUS_000871,PRJ_0025,2022-02-13,web,0,30
LEAD_0002402,CUS_001411,PRJ_0007,2025-04-11,referral,2,52
LEAD_0002403,CUS_001136,PRJ_0001,2023-07-15,agency,0,57
LEAD_0002404,CUS_005579,PRJ_0015,2022-09-25,web,1,63
LEAD_0002405,CUS_002152,PRJ_0004,2023-10-23,web,2,77
LEAD_0002406,CUS_004781,PRJ_0001,2024-11-17,web,1,59
LEAD_0002407,CUS_003780,PRJ_0016,2021-10-25,web,3,72
LEAD_0002408,CUS_004330,PRJ_0021,2021-06-24,referral,1,70
LEAD_0002409,CUS_003259,PRJ_0021,2021-04-17,campaign,2,60
LEAD_0002410,CUS_005753,PRJ_0021,2021-07-06,walk_in,3,58
LEAD_0002411,CUS_005986,PRJ_0016,2025-12-18,campaign,3,71
LEAD_0002412,CUS_001780,PRJ_0025,2024-07-06,campaign,0,50
LEAD_0002413,CUS_000262,PRJ_0012,2024-05-03,web,2,46
LEAD_0002414,CUS_006137,PRJ_0021,2023-10-31,campaign,1,54
LEAD_0002415,CUS_003208,PRJ_0002,2022-10-18,agency,2,82
LEAD_0002416,CUS_002550,PRJ_0002,2021-12-12,web,6,75
LEAD_0002417,CUS_001737,PRJ_0007,2021-03-28,referral,1,68
LEAD_0002418,CUS_002602,PRJ_0025,2024-01-24,campaign,2,58
LEAD_0002419,CUS_006033,PRJ_0015,2022-08-19,web,2,75
LEAD_0002420,CUS_005342,PRJ_0015,2024-07-23,agency,2,63
LEAD_0002421,CUS_005778,PRJ_0003,2024-06-16,agency,1,64
LEAD_0002422,CUS_005581,PRJ_0018,2025-10-07,web,3,34
LEAD_0002423,CUS_003831,PRJ_0027,2021-12-22,referral,4,76
LEAD_0002424,CUS_004657,PRJ_0012,2025-10-06,agency,2,68
LEAD_0002425,CUS_004928,PRJ_0009,2023-06-26,agency,3,78
LEAD_0002426,CUS_002549,PRJ_0012,2024-10-29,web,2,47
LEAD_0002427,CUS_005491,PRJ_0011,2021-01-20,campaign,2,68
LEAD_0002428,CUS_005792,PRJ_0011,2024-07-24,agency,1,70
LEAD_0002429,CUS_001927,PRJ_0028,2022-09-13,web,2,64
LEAD_0002430,CUS_005101,PRJ_0023,2021-10-25,agency,2,92
LEAD_0002431,CUS_001843,PRJ_0018,2023-06-19,agency,0,56
LEAD_0002432,CUS_002848,PRJ_0001,2022-11-07,web,1,70
LEAD_0002433,CUS_000399,PRJ_0014,2024-06-23,agency,0,84
LEAD_0002434,CUS_002503,PRJ_0006,2022-01-30,web,3,79
LEAD_0002435,CUS_002707,PRJ_0003,2024-01-30,agency,4,87
LEAD_0002436,CUS_003350,PRJ_0021,2023-08-24,campaign,0,52
LEAD_0002437,CUS_003598,PRJ_0013,2023-08-05,web,3,100
LEAD_0002438,CUS_005735,PRJ_0012,2024-03-13,walk_in,2,65
LEAD_0002439,CUS_002789,PRJ_0017,2025-03-04,web,1,54
LEAD_0002440,CUS_005386,PRJ_0012,2024-06-10,referral,0,72
LEAD_0002441,CUS_001234,PRJ_0007,2022-06-30,web,4,48
LEAD_0002442,CUS_000280,PRJ_0018,2021-06-17,web,0,51
LEAD_0002443,CUS_001662,PRJ_0003,2024-03-25,web,3,95
LEAD_0002444,CUS_004456,PRJ_0003,2022-11-16,web,2,61
LEAD_0002445,CUS_003458,PRJ_0007,2024-01-10,walk_in,3,68
LEAD_0002446,CUS_003228,PRJ_0020,2021-05-08,agency,3,73
LEAD_0002447,CUS_000538,PRJ_0016,2021-10-21,web,1,55
LEAD_0002448,CUS_000928,PRJ_0022,2021-07-29,web,2,60
LEAD_0002449,CUS_001512,PRJ_0020,2023-11-09,agency,0,71
LEAD_0002450,CUS_000061,PRJ_0012,2025-10-14,walk_in,1,50
LEAD_0002451,CUS_002032,PRJ_0026,2022-08-05,web,4,73
LEAD_0002452,CUS_002752,PRJ_0020,2022-12-07,walk_in,2,46
LEAD_0002453,CUS_006177,PRJ_0002,2024-04-23,web,2,57
LEAD_0002454,CUS_001534,PRJ_0013,2025-08-23,referral,0,59
LEAD_0002455,CUS_003477,PRJ_0001,2021-08-04,campaign,4,74
LEAD_0002456,CUS_001608,PRJ_0012,2022-01-21,walk_in,2,66
LEAD_0002457,CUS_002240,PRJ_0006,2021-12-15,web,3,59
LEAD_0002458,CUS_004024,PRJ_0001,2024-12-25,campaign,0,36
LEAD_0002459,CUS_004478,PRJ_0009,2025-10-12,web,1,60
LEAD_0002460,CUS_003248,PRJ_0028,2021-08-01,campaign,1,71
LEAD_0002461,CUS_001519,PRJ_0016,2024-12-09,walk_in,0,73
LEAD_0002462,CUS_001366,PRJ_0014,2022-05-16,referral,2,62
LEAD_0002463,CUS_002854,PRJ_0015,2025-06-01,walk_in,2,50
LEAD_0002464,CUS_005832,PRJ_0025,2023-11-29,referral,1,98
LEAD_0002465,CUS_002176,PRJ_0025,2025-03-27,web,3,51
LEAD_0002466,CUS_003268,PRJ_0012,2024-11-12,referral,3,84
LEAD_0002467,CUS_004367,PRJ_0019,2022-05-25,web,3,73
LEAD_0002468,CUS_000700,PRJ_0008,2023-12-28,agency,4,85
LEAD_0002469,CUS_001553,PRJ_0003,2024-03-31,referral,0,75
LEAD_0002470,CUS_001269,PRJ_0022,2023-01-20,referral,2,68
LEAD_0002471,CUS_000556,PRJ_0027,2021-03-16,walk_in,0,49
LEAD_0002472,CUS_006309,PRJ_0022,2023-12-25,agency,3,73
LEAD_0002473,CUS_006452,PRJ_0002,2022-10-27,web,1,67
LEAD_0002474,CUS_003098,PRJ_0026,2022-02-05,agency,2,51
LEAD_0002475,CUS_001642,PRJ_0020,2021-04-04,agency,1,76
LEAD_0002476,CUS_004813,PRJ_0022,2021-07-09,agency,1,79
LEAD_0002477,CUS_004652,PRJ_0005,2021-11-19,web,2,57
LEAD_0002478,CUS_006484,PRJ_0020,2021-03-10,web,0,61
LEAD_0002479,CUS_005594,PRJ_0016,2021-10-29,agency,2,51
LEAD_0002480,CUS_002141,PRJ_0001,2022-07-11,campaign,0,65
LEAD_0002481,CUS_001528,PRJ_0012,2021-10-28,web,1,57
LEAD_0002482,CUS_000195,PRJ_0005,2021-12-03,referral,4,86
LEAD_0002483,CUS_005497,PRJ_0022,2022-09-29,web,3,79
LEAD_0002484,CUS_003876,PRJ_0017,2022-07-23,agency,2,80
LEAD_0002485,CUS_005200,PRJ_0002,2024-10-02,campaign,3,74
LEAD_0002486,CUS_000153,PRJ_0017,2021-11-16,agency,2,74
LEAD_0002487,CUS_001476,PRJ_0015,2023-03-12,web,3,90
LEAD_0002488,CUS_002553,PRJ_0019,2022-03-27,agency,0,48
LEAD_0002489,CUS_001561,PRJ_0012,2024-06-17,campaign,3,47
LEAD_0002490,CUS_001266,PRJ_0018,2021-12-29,web,2,60
LEAD_0002491,CUS_006108,PRJ_0007,2023-07-02,agency,2,57
LEAD_0002492,CUS_005627,PRJ_0004,2025-12-08,web,0,62
LEAD_0002493,CUS_003039,PRJ_0021,2024-12-03,web,2,70
LEAD_0002494,CUS_000529,PRJ_0027,2021-08-22,agency,3,91
LEAD_0002495,CUS_003421,PRJ_0016,2022-12-22,agency,0,65
LEAD_0002496,CUS_005689,PRJ_0013,2024-02-19,walk_in,5,79
LEAD_0002497,CUS_002094,PRJ_0025,2025-01-31,referral,1,52
LEAD_0002498,CUS_002753,PRJ_0021,2022-08-07,campaign,2,62
LEAD_0002499,CUS_004223,PRJ_0020,2025-07-19,walk_in,2,70
LEAD_0002500,CUS_003067,PRJ_0021,2021-07-20,referral,2,54
LEAD_0002501,CUS_006332,PRJ_0028,2021-12-25,web,1,64
LEAD_0002502,CUS_000154,PRJ_0006,2023-05-28,walk_in,2,65
LEAD_0002503,CUS_001823,PRJ_0020,2025-12-01,web,0,56
LEAD_0002504,CUS_004676,PRJ_0012,2025-05-04,referral,2,95
LEAD_0002505,CUS_003236,PRJ_0028,2024-11-27,web,6,85
LEAD_0002506,CUS_004570,PRJ_0002,2022-07-30,walk_in,2,65
LEAD_0002507,CUS_006490,PRJ_0007,2024-09-03,web,2,59
LEAD_0002508,CUS_004300,PRJ_0001,2021-06-07,web,3,74
LEAD_0002509,CUS_004000,PRJ_0006,2024-10-07,web,0,51
LEAD_0002510,CUS_001138,PRJ_0005,2024-07-26,campaign,1,68
LEAD_0002511,CUS_003475,PRJ_0017,2023-06-17,web,0,51
LEAD_0002512,CUS_002854,PRJ_0004,2022-06-13,web,1,47
LEAD_0002513,CUS_002834,PRJ_0028,2023-04-14,web,2,54
LEAD_0002514,CUS_005368,PRJ_0021,2024-11-29,agency,2,96
LEAD_0002515,CUS_001333,PRJ_0006,2025-12-06,agency,2,70
LEAD_0002516,CUS_000033,PRJ_0014,2025-03-09,referral,2,77
LEAD_0002517,CUS_000243,PRJ_0027,2024-01-19,agency,1,62
LEAD_0002518,CUS_004929,PRJ_0011,2022-12-23,web,5,75
LEAD_0002519,CUS_004084,PRJ_0004,2024-09-11,web,2,77
LEAD_0002520,CUS_004884,PRJ_0005,2021-04-29,agency,1,82
LEAD_0002521,CUS_002420,PRJ_0028,2024-10-07,referral,2,81
LEAD_0002522,CUS_006089,PRJ_0012,2022-09-04,walk_in,3,83
LEAD_0002523,CUS_000825,PRJ_0010,2024-03-30,agency,1,67
LEAD_0002524,CUS_003705,PRJ_0023,2024-11-27,agency,1,58
LEAD_0002525,CUS_004476,PRJ_0006,2021-01-06,web,0,39
LEAD_0002526,CUS_002095,PRJ_0026,2025-08-26,campaign,2,67
LEAD_0002527,CUS_002538,PRJ_0027,2022-09-27,campaign,2,57
LEAD_0002528,CUS_000427,PRJ_0011,2022-11-28,web,0,40
LEAD_0002529,CUS_003465,PRJ_0012,2021-07-04,agency,1,72
LEAD_0002530,CUS_005590,PRJ_0020,2024-03-27,campaign,0,81
LEAD_0002531,CUS_003719,PRJ_0016,2023-02-08,campaign,3,71
LEAD_0002532,CUS_003549,PRJ_0024,2025-09-21,web,0,47
LEAD_0002533,CUS_005105,PRJ_0010,2022-08-01,referral,2,68
LEAD_0002534,CUS_002016,PRJ_0012,2021-01-02,web,0,68
LEAD_0002535,CUS_003292,PRJ_0020,2023-06-05,campaign,1,52
LEAD_0002536,CUS_005530,PRJ_0009,2024-12-30,web,1,71
LEAD_0002537,CUS_003693,PRJ_0027,2022-01-04,campaign,4,60
LEAD_0002538,CUS_004587,PRJ_0011,2022-08-26,walk_in,0,48
LEAD_0002539,CUS_003347,PRJ_0019,2025-08-17,agency,6,59
LEAD_0002540,CUS_000579,PRJ_0012,2021-11-18,web,2,51
LEAD_0002541,CUS_004089,PRJ_0022,2025-10-04,web,2,50
LEAD_0002542,CUS_004207,PRJ_0021,2024-01-03,campaign,1,55
LEAD_0002543,CUS_000469,PRJ_0024,2024-08-09,walk_in,3,78
LEAD_0002544,CUS_005454,PRJ_0008,2025-09-13,agency,1,78
LEAD_0002545,CUS_005372,PRJ_0006,2025-04-12,referral,0,39
LEAD_0002546,CUS_001657,PRJ_0005,2021-08-12,agency,1,84
LEAD_0002547,CUS_002611,PRJ_0022,2021-08-08,agency,3,77
LEAD_0002548,CUS_001421,PRJ_0016,2024-11-09,referral,1,59
LEAD_0002549,CUS_005660,PRJ_0012,2023-02-07,web,4,50
LEAD_0002550,CUS_006171,PRJ_0001,2023-07-15,agency,1,70
LEAD_0002551,CUS_003234,PRJ_0003,2024-06-23,agency,2,76
LEAD_0002552,CUS_004632,PRJ_0014,2024-11-02,web,4,61
LEAD_0002553,CUS_001299,PRJ_0002,2025-10-26,web,2,59
LEAD_0002554,CUS_005765,PRJ_0020,2024-08-30,referral,1,61
LEAD_0002555,CUS_002478,PRJ_0024,2025-11-19,agency,2,58
LEAD_0002556,CUS_002338,PRJ_0008,2021-02-09,campaign,0,48
LEAD_0002557,CUS_001255,PRJ_0020,2023-12-26,web,0,67
LEAD_0002558,CUS_005977,PRJ_0001,2021-05-09,referral,0,62
LEAD_0002559,CUS_000254,PRJ_0022,2025-11-08,web,1,49
LEAD_0002560,CUS_003844,PRJ_0025,2023-02-11,walk_in,2,62
LEAD_0002561,CUS_002734,PRJ_0018,2022-12-22,agency,2,68
LEAD_0002562,CUS_003630,PRJ_0011,2024-06-06,agency,2,82
LEAD_0002563,CUS_005593,PRJ_0001,2025-01-14,web,0,58
LEAD_0002564,CUS_001702,PRJ_0010,2021-06-10,agency,1,59
LEAD_0002565,CUS_003304,PRJ_0007,2023-11-20,web,3,58
LEAD_0002566,CUS_000161,PRJ_0020,2025-07-16,agency,2,66
LEAD_0002567,CUS_004206,PRJ_0023,2024-04-28,web,1,69
LEAD_0002568,CUS_003425,PRJ_0005,2021-11-04,agency,5,68
LEAD_0002569,CUS_003632,PRJ_0013,2022-08-07,web,2,61
LEAD_0002570,CUS_006372,PRJ_0020,2021-06-30,walk_in,4,48
LEAD_0002571,CUS_002434,PRJ_0018,2022-09-25,web,1,57
LEAD_0002572,CUS_002551,PRJ_0018,2023-12-07,web,1,51
LEAD_0002573,CUS_004329,PRJ_0009,2023-09-13,referral,2,68
LEAD_0002574,CUS_006106,PRJ_0006,2023-09-08,referral,5,88
LEAD_0002575,CUS_001858,PRJ_0021,2025-06-08,campaign,3,56
LEAD_0002576,CUS_000431,PRJ_0011,2021-07-04,campaign,0,64
LEAD_0002577,CUS_002609,PRJ_0016,2023-08-23,web,2,56
LEAD_0002578,CUS_001462,PRJ_0026,2021-08-24,agency,2,74
LEAD_0002579,CUS_003023,PRJ_0001,2021-08-16,campaign,3,71
LEAD_0002580,CUS_001844,PRJ_0020,2024-03-06,agency,2,54
LEAD_0002581,CUS_002449,PRJ_0019,2021-04-24,web,1,62
LEAD_0002582,CUS_002405,PRJ_0024,2022-04-09,referral,5,77
LEAD_0002583,CUS_001512,PRJ_0021,2025-09-08,web,1,54
LEAD_0002584,CUS_003615,PRJ_0012,2024-08-28,referral,2,66
LEAD_0002585,CUS_000664,PRJ_0015,2025-06-01,agency,3,74
LEAD_0002586,CUS_005449,PRJ_0018,2022-08-17,web,1,56
LEAD_0002587,CUS_004036,PRJ_0001,2025-07-30,web,3,63
LEAD_0002588,CUS_003712,PRJ_0009,2024-07-15,web,2,71
LEAD_0002589,CUS_001548,PRJ_0019,2021-04-14,walk_in,2,69
LEAD_0002590,CUS_000813,PRJ_0013,2024-02-10,web,3,59
LEAD_0002591,CUS_002101,PRJ_0027,2021-03-01,campaign,1,58
LEAD_0002592,CUS_000227,PRJ_0028,2023-06-27,web,0,50
LEAD_0002593,CUS_001852,PRJ_0003,2021-06-01,web,2,64
LEAD_0002594,CUS_004514,PRJ_0019,2021-01-28,agency,4,50
LEAD_0002595,CUS_004657,PRJ_0007,2025-06-11,campaign,2,51
LEAD_0002596,CUS_004651,PRJ_0007,2024-09-18,web,3,60
LEAD_0002597,CUS_002505,PRJ_0013,2022-03-13,web,0,83
LEAD_0002598,CUS_000032,PRJ_0020,2024-09-21,web,3,47
LEAD_0002599,CUS_005201,PRJ_0020,2021-01-16,referral,5,62
LEAD_0002600,CUS_000564,PRJ_0028,2025-10-29,walk_in,4,64
LEAD_0002601,CUS_002660,PRJ_0015,2022-10-16,agency,0,79
LEAD_0002602,CUS_005739,PRJ_0020,2024-06-22,agency,5,96
LEAD_0002603,CUS_005383,PRJ_0002,2022-11-16,campaign,1,39
LEAD_0002604,CUS_003827,PRJ_0018,2023-09-17,agency,1,54
LEAD_0002605,CUS_004042,PRJ_0023,2022-02-06,web,4,51
LEAD_0002606,CUS_003018,PRJ_0018,2025-08-02,web,1,62
LEAD_0002607,CUS_002758,PRJ_0012,2024-06-10,referral,3,74
LEAD_0002608,CUS_000595,PRJ_0021,2021-05-09,web,0,58
LEAD_0002609,CUS_005624,PRJ_0027,2022-02-07,web,3,52
LEAD_0002610,CUS_001826,PRJ_0028,2021-05-31,referral,2,83
LEAD_0002611,CUS_003647,PRJ_0026,2021-09-19,web,3,60
LEAD_0002612,CUS_004678,PRJ_0001,2021-04-12,referral,0,69
LEAD_0002613,CUS_005547,PRJ_0005,2025-11-15,walk_in,4,79
LEAD_0002614,CUS_003706,PRJ_0005,2024-04-19,referral,2,61
LEAD_0002615,CUS_000361,PRJ_0027,2023-10-26,web,2,74
LEAD_0002616,CUS_003531,PRJ_0020,2024-04-22,referral,0,72
LEAD_0002617,CUS_002874,PRJ_0007,2024-06-30,agency,0,72
LEAD_0002618,CUS_005172,PRJ_0002,2023-10-31,campaign,1,70
LEAD_0002619,CUS_002910,PRJ_0019,2024-12-17,agency,1,65
LEAD_0002620,CUS_004742,PRJ_0023,2023-11-26,agency,1,66
LEAD_0002621,CUS_002707,PRJ_0026,2021-09-19,referral,4,77
LEAD_0002622,CUS_001851,PRJ_0008,2021-09-17,agency,3,53
LEAD_0002623,CUS_004249,PRJ_0025,2021-06-06,campaign,3,63
LEAD_0002624,CUS_006004,PRJ_0022,2021-12-26,web,0,47
LEAD_0002625,CUS_002138,PRJ_0013,2021-03-18,agency,1,61
LEAD_0002626,CUS_003913,PRJ_0025,2023-02-27,agency,2,73
LEAD_0002627,CUS_005166,PRJ_0011,2021-12-30,agency,1,50
LEAD_0002628,CUS_000839,PRJ_0006,2024-02-05,agency,2,60
LEAD_0002629,CUS_000021,PRJ_0003,2025-11-05,web,2,49
LEAD_0002630,CUS_003326,PRJ_0026,2022-06-01,walk_in,1,58
LEAD_0002631,CUS_005992,PRJ_0005,2021-05-24,walk_in,0,43
LEAD_0002632,CUS_002754,PRJ_0004,2024-01-03,campaign,2,63
LEAD_0002633,CUS_001104,PRJ_0017,2022-07-13,walk_in,1,45
LEAD_0002634,CUS_005236,PRJ_0008,2022-10-05,campaign,2,53
LEAD_0002635,CUS_005406,PRJ_0021,2025-12-14,web,4,58
LEAD_0002636,CUS_006044,PRJ_0009,2022-10-02,web,1,64
