reservation_id,lead_id,customer_id,project_id,unit_id,reservation_date,deposit_eur,financing_ratio,status,cancel_date
RES_0000709,LEAD_0007249,CUS_003362,PRJ_0028,PRJ_0028_U016,2022-01-19,11898.92,0.703,converted,
RES_0000710,LEAD_0010265,CUS_002554,PRJ_0011,PRJ_0011_U064,2021-08-27,21371.4,0.544,converted,
RES_0000711,LEAD_0006743,CUS_001012,PRJ_0016,PRJ_0016_U080,2026-01-04,13814.8,0.724,converted,
RES_0000712,LEAD_0005769,CUS_003982,PRJ_0015,PRJ_0015_U004,2021-02-04,17832.36,0.606,converted,
RES_0000713,LEAD_0002211,CUS_000723,PRJ_0002,PRJ_0002_U024,2024-12-01,16895.51,0.192,converted,
RES_0000714,LEAD_0003335,CUS_004065,PRJ_0004,PRJ_0004_U054,2023-08-15,22613.55,0.724,converted,
RES_0000715,LEAD_0005693,CUS_002598,PRJ_0011,PRJ_0011_U025,2022-02-15,29429.18,0.689,converted,
RES_0000716,LEAD_0000713,CUS_001370,PRJ_0027,PRJ_0027_U042,2021-09-22,19915.21,0.65,converted,
RES_0000717,LEAD_0003434,CUS_001789,PRJ_0026,PRJ_0026_U030,2025-10-30,10590.38,0.663,converted,
RES_0000718,LEAD_0001246,CUS_000836,PRJ_0006,PRJ_0006_U057,2023-06-02,9511.09,0.579,converted,
RES_0000719,LEAD_0008554,CUS_004761,PRJ_0010,PRJ_0010_U003,2025-08-25,37375.54,0.684,converted,
RES_0000720,LEAD_0009420,CUS_001559,PRJ_0021,PRJ_0021_U026,2025-07-07,24991.82,0.674,converted,
RES_0000721,LEAD_0002376,CUS_002874,PRJ_0014,PRJ_0014_U086,2024-01-06,12581.93,0.626,converted,
RES_0000722,LEAD_0005485,CUS_002928,PRJ_0026,PRJ_0026_U027,2021-08-28,7981.04,0.427,converted,
RES_0000723,LEAD_0000716,CUS_004092,PRJ_0002,PRJ_0002_U031,2024-01-26,20464.72,0.601,converted,
RES_0000724,LEAD_0002030,CUS_000087,PRJ_0023,PRJ_0023_U016,2023-08-07,35502.76,0.446,converted,
RES_0000725,LEAD_0007587,CUS_000601,PRJ_0018,PRJ_0018_U055,2024-07-07,17106.03,0.195,converted,
RES_0000726,LEAD_0001483,CUS_001903,PRJ_0022,PRJ_0022_U032,2025-05-21,25121.18,0.557,converted,
RES_0000727,LEAD_0004439,CUS_004224,PRJ_0019,PRJ_0019_U009,2021-09-27,12411.76,0.581,converted,
RES_0000728,LEAD_0004185,CUS_004690,PRJ_0026,PRJ_0026_U005,2021-12-11,19985.38,0.569,converted,
RES_0000729,LEAD_0007847,CUS_001993,PRJ_0024,PRJ_0024_U070,2022-08-04,28396.63,0.743,converted,
RES_0000730,LEAD_0009776,CUS_002018,PRJ_0016,PRJ_0016_U065,2024-08-03,16549.22,0.518,converted,
RES_0000731,LEAD_0001659,CUS_002325,PRJ_0005,PRJ_0005_U052,2023-10-03,5348.89,0.767,converted,
RES_0000732,LEAD_0000324,CUS_003881,PRJ_0004,PRJ_0004_U109,2025-08-06,11679.49,0.418,converted,
RES_0000733,LEAD_0000335,CUS_005615,PRJ_0008,PRJ_0008_U079,2023-02-14,24844.39,0.583,converted,
RES_0000734,LEAD_0002955,CUS_001979,PRJ_0026,PRJ_0026_U036,2021-02-24,15139.09,0.576,converted,
RES_0000735,LEAD_0001614,CUS_002954,PRJ_0016,PRJ_0016_U041,2023-03-14,18474.34,0.742,converted,
RES_0000736,LEAD_0000793,CUS_005023,PRJ_0006,PRJ_0006_U007,2021-02-09,16439.77,0.383,converted,
RES_0000737,LEAD_0008030,CUS_003209,PRJ_0006,PRJ_0006_U098,2022-08-08,23764.95,0.513,converted,
RES_0000738,LEAD_0004844,CUS_004953,PRJ_0019,PRJ_0019_U100,2021-01-30,25252.8,0.12,converted,
RES_0000739,LEAD_0002109,CUS_002249,PRJ_0002,PRJ_0002_U022,2025-12-31,14133.22,0.712,converted,
RES_0000740,LEAD_0005230,CUS_001961,PRJ_0017,PRJ_0017_U035,2024-07-10,18328.35,0.92,converted,
RES_0000741,LEAD_0006719,CUS_006133,PRJ_0012,PRJ_0012_U059,2023-09-08,26106.37,0.688,converted,
RES_0000742,LEAD_0003282,CUS_005314,PRJ_0013,PRJ_0013_U035,2023-08-05,23771.14,0.584,converted,
RES_0000743,LEAD_0000775,CUS_006484,PRJ_0025,PRJ_0025_U017,2024-11-03,17404.53,0.391,converted,
RES_0000744,LEAD_0006628,CUS_005018,PRJ_0024,PRJ_0024_U009,2022-06-05,16744.26,0.757,converted,
RES_0000745,LEAD_0001264,CUS_005111,PRJ_0006,PRJ_0006_U060,2023-12-05,18804.68,0.773,converted,
RES_0000746,LEAD_0001619,CUS_003303,PRJ_0023,PRJ_0023_U025,2023-01-22,14058.89,0.709,converted,
RES_0000747,LEAD_0006386,CUS_001593,PRJ_0009,PRJ_0009_U077,2024-09-09,25457.54,0.585,converted,
RES_0000748,LEAD_0005119,CUS_003199,PRJ_0022,PRJ_0022_U035,2021-11-17,21903.64,0.621,converted,
RES_0000749,LEAD_0001221,CUS_001916,PRJ_0017,PRJ_0017_U030,2022-12-28,11279.71,0.385,converted,
RES_0000750,LEAD_0003839,CUS_001087,PRJ_0009,PRJ_0009_U057,2021-05-24,21503.12,0.525,converted,
RES_0000751,LEAD_0000409,CUS_003160,PRJ_0009,PRJ_0009_U019,2025-11-10,44799.88,0.46,converted,
RES_0000752,LEAD_0001514,CUS_004136,PRJ_0012,PRJ_0012_U067,2021-12-05,11496.36,0.64,converted,
RES_0000753,LEAD_0002593,CUS_001852,PRJ_0003,PRJ_0003_U031,2021-06-23,27126.55,0.507,converted,
RES_0000754,LEAD_0010152,CUS_006457,PRJ_0026,PRJ_0026_U039,2023-03-06,16053.27,0.321,converted,
RES_0000755,LEAD_0005071,CUS_005139,PRJ_0022,PRJ_0022_U016,2023-01-30,22354.74,0.32,converted,
RES_0000756,LEAD_0005497,CUS_000931,PRJ_0014,PRJ_0014_U062,2022-02-12,8909.5,0.361,converted,
RES_0000757,LEAD_0010099,CUS_000317,PRJ_0027,PRJ_0027_U058,2021-03-28,28090.14,0.617,converted,
RES_0000758,LEAD_0003520,CUS_002048,PRJ_0012,PRJ_0012_U082,2022-05-17,8310.77,0.486,converted,
RES_0000759,LEAD_0003398,CUS_000416,PRJ_0027,PRJ_0027_U072,2023-07-03,8149.19,0.552,converted,
RES_0000760,LEAD_0008954,CUS_004361,PRJ_0018,PRJ_0018_U006,2022-10-08,8389.59,0.727,converted,
RES_0000761,LEAD_0006119,CUS_002917,PRJ_0011,PRJ_0011_U030,2023-03-11,13508.63,0.778,converted,
RES_0000762,LEAD_0010181,CUS_005668,PRJ_0024,PRJ_0024_U076,2025-08-04,34457.63,0.665,converted,
RES_0000763,LEAD_0009630,CUS_001602,PRJ_0008,PRJ_0008_U059,2024-03-20,14913.21,0.575,converted,
RES_0000764,LEAD_0004263,CUS_002054,PRJ_0002,PRJ_0002_U007,2021-11-17,18624.79,0.446,converted,
RES_0000765,LEAD_0001499,CUS_003333,PRJ_0021,PRJ_0021_U012,2026-01-10,11844.27,0.757,converted,
RES_0000766,LEAD_0000618,CUS_000909,PRJ_0025,PRJ_0025_U031,2021-11-19,16133.39,0.658,converted,
RES_0000767,LEAD_0001672,CUS_001656,PRJ_0004,PRJ_0004_U080,2024-09-05,14879.88,0.366,converted,
RES_0000768,LEAD_0004029,CUS_004087,PRJ_0007,PRJ_0007_U081,2024-06-10,20303.44,0.885,converted,
RES_0000769,LEAD_0009356,CUS_000728,PRJ_0001,PRJ_0001_U032,2022-02-23,29463.07,0.702,converted,
RES_0000770,LEAD_0006897,CUS_002679,PRJ_0018,PRJ_0018_U060,2023-06-22,34833.2,0.643,converted,
RES_0000771,LEAD_0005851,CUS_005142,PRJ_0010,PRJ_0010_U035,2024-02-15,20515.58,0.576,converted,
RES_0000772,LEAD_0008442,CUS_003386,PRJ_0017,PRJ_0017_U069,2025-12-11,21357.42,0.674,converted,
RES_0000773,LEAD_0010052,CUS_005620,PRJ_0011,PRJ_0011_U038,2022-09-29,24193.7,0.552,converted,
RES_0000774,LEAD_0006930,CUS_001125,PRJ_0025,PRJ_0025_U019,2023-04-27,16246.29,0.638,converted,
RES_0000775,LEAD_0009216,CUS_005156,PRJ_0018,PRJ_0018_U029,2021-08-22,22000.59,0.416,converted,
RES_0000776,LEAD_0007758,CUS_004243,PRJ_0015,PRJ_0015_U050,2021-04-30,11961.33,0.735,converted,
RES_0000777,LEAD_0010104,CUS_000948,PRJ_0020,PRJ_0020_U046,2025-01-02,27432.92,0.804,converted,
RES_0000778,LEAD_0008595,CUS_000192,PRJ_0004,PRJ_0004_U078,2025-05-31,12910.81,0.574,converted,
RES_0000779,LEAD_0007274,CUS_001562,PRJ_0002,PRJ_0002_U011,2024-08-03,10548.52,0.554,converted,
RES_0000780,LEAD_0007513,CUS_005524,PRJ_0010,PRJ_0010_U056,2021-12-30,24973.69,0.702,converted,
RES_0000781,LEAD_0006188,CUS_002411,PRJ_0001,PRJ_0001_U014,2023-09-11,33960.09,0.552,converted,
RES_0000782,LEAD_0006081,CUS_003589,PRJ_0004,PRJ_0004_U017,2023-02-26,8884.96,0.673,converted,
RES_0000783,LEAD_0002389,CUS_000359,PRJ_0006,PRJ_0006_U019,2023-12-05,10749.07,0.539,converted,
RES_0000784,LEAD_0005936,CUS_001733,PRJ_0003,PRJ_0003_U008,2024-10-22,19619.49,0.258,converted,
RES_0000785,LEAD_0003446,CUS_004062,PRJ_0017,PRJ_0017_U055,2023-10-15,11597.99,0.493,converted,
RES_0000786,LEAD_0005703,CUS_000740,PRJ_0014,PRJ_0014_U055,2025-11-15,13690.36,0.584,converted,
RES_0000787,LEAD_0006927,CUS_002684,PRJ_0024,PRJ_0024_U063,2023-01-22,26709.62,0.621,converted,
RES_0000788,LEAD_0000428,CUS_004835,PRJ_0005,PRJ_0005_U031,2025-01-17,14850.17,0.21,converted,
RES_0000789,LEAD_0000654,CUS_001388,PRJ_0025,PRJ_0025_U028,2021-04-06,32202.78,0.563,converted,
RES_0000790,LEAD_0007671,CUS_002130,PRJ_0015,PRJ_0015_U017,2022-12-07,7594.27,0.57,converted,
RES_0000791,LEAD_0008267,CUS_005437,PRJ_0009,PRJ_0009_U064,2023-10-26,26784.53,0.683,converted,
RES_0000792,LEAD_0005175,CUS_002815,PRJ_0013,PRJ_0013_U031,2023-01-19,16229.8,0.803,converted,
RES_0000793,LEAD_0003388,CUS_002639,PRJ_0002,PRJ_0002_U041,2025-03-03,27302.06,0.735,converted,
RES_0000794,LEAD_0007021,CUS_002199,PRJ_0006,PRJ_0006_U105,2025-07-17,18268.78,0.651,converted,
RES_0000795,LEAD_0007062,CUS_004206,PRJ_0028,PRJ_0028_U014,2022-10-10,11667.24,0.24,converted,
RES_0000796,LEAD_0004576,CUS_004459,PRJ_0004,PRJ_0004_U028,2025-05-15,17041.51,0.624,converted,
RES_0000797,LEAD_0000555,CUS_005209,PRJ_0026,PRJ_0026_U015,2022-12-18,18633.05,0.559,converted,
RES_0000798,LEAD_0000512,CUS_006241,PRJ_0004,PRJ_0004_U085,2021-11-07,21152.38,0.716,converted,
RES_0000799,LEAD_0007170,CUS_000061,PRJ_0010,PRJ_0010_U042,2023-11-09,20039.51,0.67,converted,
RES_0000800,LEAD_0007546,CUS_004644,PRJ_0026,PRJ_0026_U016,2022-10-29,20219.16,0.42,converted,
RES_0000801,LEAD_0000968,CUS_001461,PRJ_0009,PRJ_0009_U025,2022-12-26,15925.57,0.515,converted,
RES_0000802,LEAD_0002514,CUS_005368,PRJ_0021,PRJ_0021_U022,2024-12-30,17218.22,0.409,converted,
RES_0000803,LEAD_0007387,CUS_005008,PRJ_0017,PRJ_0017_U045,2025-11-28,11153.53,0.602,converted,
RES_0000804,LEAD_0009461,CUS_005141,PRJ_0015,PRJ_0015_U058,2022-09-05,10672.09,0.441,converted,
RES_0000805,LEAD_0006481,CUS_003696,PRJ_0007,PRJ_0007_U010,2026-01-17,17323.68,0.44,converted,
RES_0000806,LEAD_0005654,CUS_000380,PRJ_0003,PRJ_0003_U001,2021-06-01,10260.24,0.47,converted,
RES_0000807,LEAD_0008808,CUS_003818,PRJ_0017,PRJ_0017_U060,2025-01-11,9465.93,0.49,converted,
RES_0000808,LEAD_0007169,CUS_004699,PRJ_0018,PRJ_0018_U044,2025-07-23,28988.47,0.776,converted,
RES_0000809,LEAD_0006246,CUS_001248,PRJ_0016,PRJ_0016_U034,2023-10-21,9535.55,0.634,converted,
RES_0000810,LEAD_0001039,CUS_000394,PRJ_0018,PRJ_0018_U016,2022-08-24,17389.39,0.438,converted,
RES_0000811,LEAD_0004138,CUS_002307,PRJ_0016,PRJ_0016_U047,2021-07-25,10041.26,0.616,converted,
RES_0000812,LEAD_0004956,CUS_005733,PRJ_0010,PRJ_0010_U047,2023-03-25,31814.4,0.549,converted,
RES_0000813,LEAD_0000935,CUS_001921,PRJ_0008,PRJ_0008_U087,2022-12-12,24856.21,0.599,converted,
RES_0000814,LEAD_0000395,CUS_001372,PRJ_0003,PRJ_0003_U047,2024-02-24,16227.98,0.471,converted,
RES_0000815,LEAD_0001528,CUS_003668,PRJ_0015,PRJ_0015_U022,2024-03-28,12988.74,0.836,converted,
RES_0000816,LEAD_0006654,CUS_003383,PRJ_0016,PRJ_0016_U002,2025-02-28,16642.55,0.575,converted,
RES_0000817,LEAD_0008313,CUS_006148,PRJ_0022,PRJ_0022_U007,2025-10-06,46623.52,0.437,converted,
RES_0000818,LEAD_0002738,CUS_001364,PRJ_0009,PRJ_0009_U059,2025-09-20,11305.92,0.639,converted,
RES_0000819,LEAD_0003992,CUS_000995,PRJ_0006,PRJ_0006_U097,2023-09-25,26176.7,0.664,converted,
RES_0000820,LEAD_0005663,CUS_002875,PRJ_0023,PRJ_0023_U064,2025-09-08,20855.4,0.573,converted,
RES_0000821,LEAD_0000415,CUS_000436,PRJ_0022,PRJ_0022_U004,2025-02-18,14183.44,0.763,converted,
RES_0000822,LEAD_0008044,CUS_005634,PRJ_0001,PRJ_0001_U046,2021-03-05,39065.94,0.565,converted,
RES_0000823,LEAD_0002983,CUS_001813,PRJ_0023,PRJ_0023_U047,2025-07-21,51229.82,0.829,converted,
RES_0000824,LEAD_0007338,CUS_002522,PRJ_0017,PRJ_0017_U104,2023-01-18,8293.85,0.562,converted,
RES_0000825,LEAD_0005610,CUS_003355,PRJ_0015,PRJ_0015_U013,2022-06-13,9225.11,0.723,converted,
RES_0000826,LEAD_0009395,CUS_006433,PRJ_0024,PRJ_0024_U028,2023-03-11,10876.52,0.388,converted,
RES_0000827,LEAD_0010035,CUS_001077,PRJ_0007,PRJ_0007_U066,2023-05-03,30038.12,0.664,converted,
RES_0000828,LEAD_0001818,CUS_005276,PRJ_0007,PRJ_0007_U022,2022-01-30,17736.93,0.623,converted,
RES_0000829,LEAD_0004973,CUS_003155,PRJ_0021,PRJ_0021_U006,2025-07-10,43412.66,0.633,converted,
RES_0000830,LEAD_0009563,CUS_003817,PRJ_0009,PRJ_0009_U061,2024-02-19,31031.94,0.517,converted,
RES_0000831,LEAD_0003947,CUS_004572,PRJ_0016,PRJ_0016_U073,2024-12-29,11003.18,0.744,converted,
RES_0000832,LEAD_0000767,CUS_003143,PRJ_0022,PRJ_0022_U026,2023-08-28,54400.28,0.829,converted,
RES_0000833,LEAD_0008397,CUS_002897,PRJ_0020,PRJ_0020_U035,2025-09-29,7720.99,0.63,converted,
RES_0000834,LEAD_0002674,CUS_002035,PRJ_0013,PRJ_0013_U023,2024-10-25,23714.29,0.541,converted,
RES_0000835,LEAD_0003035,CUS_005870,PRJ_0004,PRJ_0004_U081,2023-12-06,22075.76,0.662,converted,
RES_0000836,LEAD_0006265,CUS_002203,PRJ_0011,PRJ_0011_U048,2025-02-06,15491.3,0.586,cancelled,2025-04-14
RES_0000837,LEAD_0009628,CUS_001070,PRJ_0022,PRJ_0022_U022,2025-03-23,15145.93,0.336,converted,
RES_0000838,LEAD_0000592,CUS_002915,PRJ_0017,PRJ_0017_U043,2023-11-16,7433.1,0.291,converted,
RES_0000839,LEAD_0007638,CUS_001735,PRJ_0017,PRJ_0017_U016,2022-08-21,15293.71,0.369,converted,
RES_0000840,LEAD_0005437,CUS_003230,PRJ_0028,PRJ_0028_U015,2022-12-09,7985.8,0.626,converted,
RES_0000841,LEAD_0009509,CUS_005612,PRJ_0024,PRJ_0024_U111,2022-08-22,36180.59,0.545,converted,
RES_0000842,LEAD_0002767,CUS_002385,PRJ_0018,PRJ_0018_U025,2021-04-30,15562.54,0.35,converted,
RES_0000843,LEAD_0001555,CUS_005473,PRJ_0009,PRJ_0009_U012,2025-09-22,13824.07,0.42,converted,
RES_0000844,LEAD_0002516,CUS_000033,PRJ_0014,PRJ_0014_U019,2025-03-17,24419.74,0.553,converted,
RES_0000845,LEAD_0008096,CUS_002369,PRJ_0003,PRJ_0003_U049,2022-08-06,10954.28,0.727,converted,
RES_0000846,LEAD_0007489,CUS_000760,PRJ_0005,PRJ_0005_U063,2022-07-17,14619.87,0.444,converted,
RES_0000847,LEAD_0003140,CUS_004267,PRJ_0007,PRJ_0007_U051,2023-03-29,23105.66,0.518,converted,
RES_0000848,LEAD_0003725,CUS_000589,PRJ_0024,PRJ_0024_U114,2021-11-05,23299.03,0.374,converted,
RES_0000849,LEAD_0006966,CUS_005278,PRJ_0022,PRJ_0022_U018,2022-05-22,16256.93,0.563,converted,
RES_0000850,LEAD_0003405,CUS_004953,PRJ_0018,PRJ_0018_U062,2024-11-08,31148.0,0.257,converted,
RES_0000851,LEAD_0004128,CUS_004199,PRJ_0017,PRJ_0017_U083,2021-11-11,23540.43,0.469,converted,
RES_0000852,LEAD_0001329,CUS_001378,PRJ_0017,PRJ_0017_U049,2023-06-01,21571.63,0.678,converted,
RES_0000853,LEAD_0002390,CUS_005401,PRJ_0028,PRJ_0028_U019,2021-09-09,9507.34,0.633,converted,
RES_0000854,LEAD_0005557,CUS_006369,PRJ_0018,PRJ_0018_U049,2025-07-03,34919.57,0.638,converted,
RES_0000855,LEAD_0001551,CUS_004378,PRJ_0005,PRJ_0005_U043,2025-07-13,20574.39,0.764,converted,
RES_0000856,LEAD_0001010,CUS_003150,PRJ_0018,PRJ_0018_U072,2023-07-17,23752.19,0.428,converted,
RES_0000857,LEAD_0001613,CUS_002116,PRJ_0008,PRJ_0008_U091,2024-12-31,31591.33,0.653,converted,
RES_0000858,LEAD_0006381,CUS_002192,PRJ_0024,PRJ_0024_U012,2023-06-24,31635.46,0.665,converted,
RES_0000859,LEAD_0000880,CUS_001971,PRJ_0007,PRJ_0007_U037,2023-12-25,14646.94,0.556,converted,
RES_0000860,LEAD_0004081,CUS_004677,PRJ_0028,PRJ_0028_U007,2021-02-17,13999.41,0.297,converted,
RES_0000861,LEAD_0006433,CUS_002531,PRJ_0002,PRJ_0002_U039,2024-12-05,12528.47,0.475,converted,
RES_0000862,LEAD_0002863,CUS_002163,PRJ_0001,PRJ_0001_U009,2022-11-10,24102.48,0.683,converted,
RES_0000863,LEAD_0009978,CUS_001131,PRJ_0021,PRJ_0021_U034,2024-12-27,14762.08,0.252,converted,
RES_0000864,LEAD_0001439,CUS_003977,PRJ_0017,PRJ_0017_U039,2025-10-02,24670.23,0.502,converted,
RES_0000865,LEAD_0000697,CUS_003601,PRJ_0017,PRJ_0017_U018,2022-12-01,11010.6,0.465,converted,
RES_0000866,LEAD_0005401,CUS_005139,PRJ_0013,PRJ_0013_U049,2023-09-21,17571.11,0.36,converted,
RES_0000867,LEAD_0001315,CUS_004468,PRJ_0015,PRJ_0015_U037,2022-03-23,20239.46,0.701,converted,
RES_0000868,LEAD_0000454,CUS_006089,PRJ_0019,PRJ_0019_U104,2022-08-10,16457.04,0.558,converted,
RES_0000869,LEAD_0005894,CUS_003735,PRJ_0020,PRJ_0020_U051,2023-11-18,7196.73,0.267,converted,
RES_0000870,LEAD_0009080,CUS_000639,PRJ_0027,PRJ_0027_U059,2021-07-27,12708.26,0.28,converted,
RES_0000871,LEAD_0000038,CUS_005797,PRJ_0011,PRJ_0011_U010,2023-05-20,19093.32,0.283,converted,
RES_0000872,LEAD_0004904,CUS_000317,PRJ_0026,PRJ_0026_U033,2023-09-28,29178.5,0.607,converted,
RES_0000873,LEAD_0000941,CUS_006346,PRJ_0026,PRJ_0026_U046,2023-09-22,19005.68,0.41,converted,
RES_0000874,LEAD_0003990,CUS_002327,PRJ_0010,PRJ_0010_U005,2022-11-20,18627.63,0.333,converted,
RES_0000875,LEAD_0000539,CUS_004748,PRJ_0005,PRJ_0005_U003,2021-08-25,27237.27,0.695,converted,
RES_0000876,LEAD_0008721,CUS_000506,PRJ_0001,PRJ_0001_U005,2024-02-03,32588.32,0.706,converted,
RES_0000877,LEAD_0005861,CUS_005258,PRJ_0025,PRJ_0025_U020,2025-01-05,14683.79,0.417,converted,
RES_0000878,LEAD_0009662,CUS_005716,PRJ_0012,PRJ_0012_U038,2022-07-18,15979.38,0.753,converted,
RES_0000879,LEAD_0006696,CUS_000869,PRJ_0014,PRJ_0014_U065,2024-01-30,24516.51,0.669,converted,
RES_0000880,LEAD_0009417,CUS_004991,PRJ_0009,PRJ_0009_U062,2023-03-29,29362.78,0.304,converted,
RES_0000881,LEAD_0006238,CUS_005278,PRJ_0023,PRJ_0023_U033,2023-11-26,23006.65,0.481,converted,
RES_0000882,LEAD_0003111,CUS_005950,PRJ_0003,PRJ_0003_U002,2025-05-10,20340.1,0.442,converted,
RES_0000883,LEAD_0003245,CUS_006111,PRJ_0008,PRJ_0008_U054,2022-05-05,22104.39,0.709,converted,
RES_0000884,LEAD_0002413,CUS_000262,PRJ_0012,PRJ_0012_U029,2024-05-26,42171.01,0.759,converted,
RES_0000885,LEAD_0008475,CUS_002871,PRJ_0026,PRJ_0026_U032,2021-11-07,23396.6,0.648,converted,
RES_0000886,LEAD_0006293,CUS_002861,PRJ_0011,PRJ_0011_U096,2021-12-29,28635.4,0.516,converted,
RES_0000887,LEAD_0002454,CUS_001534,PRJ_0013,PRJ_0013_U028,2025-09-21,20051.79,0.669,converted,
RES_0000888,LEAD_0010024,CUS_005407,PRJ_0016,PRJ_0016_U055,2023-08-24,8101.35,0.594,converted,
RES_0000889,LEAD_0002679,CUS_003941,PRJ_0005,PRJ_0005_U034,2025-11-23,24992.69,0.823,converted,
RES_0000890,LEAD_0009585,CUS_006201,PRJ_0015,PRJ_0015_U038,2024-12-10,10980.26,0.784,converted,
RES_0000891,LEAD_0000834,CUS_002593,PRJ_0025,PRJ_0025_U024,2021-10-04,22080.82,0.723,converted,
RES_0000892,LEAD_0006024,CUS_005698,PRJ_0027,PRJ_0027_U001,2022-02-11,7726.48,0.613,converted,
RES_0000893,LEAD_0005502,CUS_006400,PRJ_0026,PRJ_0026_U035,2024-03-19,33369.81,0.491,converted,
RES_0000894,LEAD_0009192,CUS_006308,PRJ_0014,PRJ_0014_U005,2023-04-21,16405.42,0.62,converted,
RES_0000895,LEAD_0004468,CUS_005303,PRJ_0008,PRJ_0008_U025,2022-09-20,14182.93,0.303,converted,
RES_0000896,LEAD_0007819,CUS_001104,PRJ_0016,PRJ_0016_U064,2023-11-28,19881.34,0.743,cancelled,2024-03-19
RES_0000897,LEAD_0008617,CUS_001208,PRJ_0025,PRJ_0025_U043,2025-06-27,19611.32,0.626,converted,
RES_0000898,LEAD_0006647,CUS_000425,PRJ_0011,PRJ_0011_U049,2022-07-23,21983.09,0.384,converted,
RES_0000899,LEAD_0006973,CUS_006363,PRJ_0018,PRJ_0018_U012,2021-06-09,42067.43,0.657,converted,
RES_0000900,LEAD_0008380,CUS_005540,PRJ_0014,PRJ_0014_U024,2024-04-01,13789.12,0.555,converted,
RES_0000901,LEAD_0003046,CUS_000527,PRJ_0018,PRJ_0018_U009,2023-09-07,12044.87,0.372,converted,
RES_0000902,LEAD_0002378,CUS_002380,PRJ_0023,PRJ_0023_U074,2021-06-17,28834.88,0.38,converted,
RES_0000903,LEAD_0007402,CUS_004936,PRJ_0024,PRJ_0024_U016,2023-12-26,37094.07,0.594,converted,
RES_0000904,LEAD_0004004,CUS_004724,PRJ_0025,PRJ_0025_U035,2023-09-01,26280.48,0.643,converted,
RES_0000905,LEAD_0003306,CUS_002610,PRJ_0012,PRJ_0012_U111,2022-09-23,20324.36,0.745,converted,
RES_0000906,LEAD_0008877,CUS_002100,PRJ_0024,PRJ_0024_U024,2024-04-14,22481.58,0.732,converted,
RES_0000907,LEAD_0001545,CUS_005422,PRJ_0002,PRJ_0002_U021,2021-12-28,18466.09,0.263,converted,
RES_0000908,LEAD_0003483,CUS_005376,PRJ_0003,PRJ_0003_U044,2021-10-15,12234.54,0.324,converted,
RES_0000909,LEAD_0006860,CUS_002368,PRJ_0006,PRJ_0006_U100,2024-05-15,16108.46,0.546,converted,
RES_0000910,LEAD_0001128,CUS_002862,PRJ_0008,PRJ_0008_U085,2024-12-05,21463.96,0.322,converted,
RES_0000911,LEAD_0003551,CUS_003404,PRJ_0015,PRJ_0015_U044,2021-10-01,13103.22,0.401,converted,
RES_0000912,LEAD_0004884,CUS_001793,PRJ_0014,PRJ_0014_U045,2024-03-24,23057.67,0.82,converted,
RES_0000913,LEAD_0009452,CUS_003240,PRJ_0009,PRJ_0009_U050,2024-03-11,20565.3,0.425,converted,
RES_0000914,LEAD_0001562,CUS_003150,PRJ_0013,PRJ_0013_U018,2024-07-22,30361.21,0.467,converted,
RES_0000915,LEAD_0003610,CUS_004724,PRJ_0003,PRJ_0003_U059,2023-03-07,6203.11,0.724,converted,
RES_0000916,LEAD_0005995,CUS_002447,PRJ_0004,PRJ_0004_U044,2024-09-25,11542.26,0.781,converted,
RES_0000917,LEAD_0003945,CUS_004212,PRJ_0005,PRJ_0005_U032,2024-04-13,24172.74,0.634,converted,
RES_0000918,LEAD_0009399,CUS_005497,PRJ_0026,PRJ_0026_U072,2023-12-27,14784.24,0.647,converted,
RES_0000919,LEAD_0006815,CUS_003361,PRJ_0021,PRJ_0021_U033,2025-02-25,21024.7,0.46,converted,
RES_0000920,LEAD_0006761,CUS_003657,PRJ_0002,PRJ_0002_U006,2022-04-10,10306.9,0.49,converted,
RES_0000921,LEAD_0001393,CUS_002915,PRJ_0008,PRJ_0008_U071,2021-12-23,11132.4,0.303,converted,
RES_0000922,LEAD_0007612,CUS_002527,PRJ_0004,PRJ_0004_U114,2022-11-06,15319.45,0.433,converted,
RES_0000923,LEAD_0006106,CUS_000721,PRJ_0023,PRJ_0023_U013,2026-01-05,24448.48,0.426,converted,
RES_0000924,LEAD_0008716,CUS_001474,PRJ_0001,PRJ_0001_U066,2024-06-03,35376.57,0.37,converted,
RES_0000925,LEAD_0001771,CUS_005953,PRJ_0022,PRJ_0022_U024,2022-06-27,28716.94,0.346,converted,
RES_0000926,LEAD_0000133,CUS_004930,PRJ_0012,PRJ_0012_U104,2021-06-14,22643.95,0.707,converted,
RES_0000927,LEAD_0002003,CUS_005321,PRJ_0007,PRJ_0007_U020,2023-06-01,13118.46,0.543,converted,
RES_0000928,LEAD_0000702,CUS_004776,PRJ_0004,PRJ_0004_U016,2025-02-15,15555.54,0.431,converted,
RES_0000929,LEAD_0007416,CUS_002154,PRJ_0003,PRJ_0003_U067,2021-07-29,11053.73,0.381,converted,
RES_0000930,LEAD_0003296,CUS_000319,PRJ_0003,PRJ_0003_U022,2021-12-24,12378.75,0.514,converted,
RES_0000931,LEAD_0009692,CUS_000120,PRJ_0017,PRJ_0017_U046,2025-04-11,21231.51,0.621,converted,
RES_0000932,LEAD_0001288,CUS_003244,PRJ_0001,PRJ_0001_U040,2021-08-30,15190.04,0.751,converted,
