unit_id,project_id,city,license_status,occupancy_status,has_encumbrance,encumbrance_type,legal_risk_tier,last_legal_update
PRJ_0018_U001,PRJ_0018,Madrid,granted,vacant,0,,LOW,2025-06-20
PRJ_0018_U002,PRJ_0018,Madrid,granted,vacant,1,servidumbre,MED,2025-06-20
PRJ_0018_U003,PRJ_0018,Madrid,granted,reserved,0,,LOW,2024-09-20
PRJ_0018_U004,PRJ_0018,Madrid,granted,vacant,0,,LOW,2024-03-20
PRJ_0018_U005,PRJ_0018,Madrid,granted,vacant,1,embargo,HIGH,2025-10-20
PRJ_0018_U006,PRJ_0018,Madrid,granted,vacant,0,,LOW,2025-08-20
PRJ_0018_U007,PRJ_0018,Madrid,in_review,vacant,0,,LOW,2024-06-20
PRJ_0018_U008,PRJ_0018,Madrid,pending,vacant,0,,LOW,2025-07-20
PRJ_0018_U009,PRJ_0018,Madrid,pending,reserved,0,,LOW,2024-09-20
PRJ_0018_U010,PRJ_0018,Madrid,granted,vacant,0,,LOW,2024-06-20
PRJ_0018_U011,PRJ_0018,Madrid,granted,vacant,0,,LOW,2025-09-20
PRJ_0018_U012,PRJ_0018,Madrid,granted,vacant,0,,LOW,2026-02-20
PRJ_0018_U013,PRJ_0018,Madrid,granted,vacant,0,,LOW,2025-03-20
PRJ_0018_U014,PRJ_0018,Madrid,granted,vacant,0,,LOW,2025-11-20
PRJ_0018_U015,PRJ_0018,Madrid,granted,vacant,0,,LOW,2024-12-20
PRJ_0018_U016,PRJ_0018,Madrid,in_review,vacant,0,,LOW,2025-06-20
PRJ_0018_U017,PRJ_0018,Madrid,granted,vacant,0,,LOW,2025-07-20
PRJ_0018_U018,PRJ_0018,Madrid,granted,vacant,0,,LOW,2025-10-20
PRJ_0018_U019,PRJ_0018,Madrid,pending,vacant,0,,LOW,2025-05-20
PRJ_0018_U020,PRJ_0018,Madrid,granted,vacant,1,hipoteca,HIGH,2025-07-20
PRJ_0018_U021,PRJ_0018,Madrid,granted,occupied,0,,LOW,2026-01-20
PRJ_0018_U022,PRJ_0018,Madrid,granted,reserved,1,embargo,HIGH,2026-01-20
PRJ_0018_U023,PRJ_0018,Madrid,granted,vacant,1,hipoteca,HIGH,2025-10-20
PRJ_0018_U024,PRJ_0018,Madrid,pending,vacant,1,hipoteca,HIGH,2025-11-20
PRJ_0018_U025,PRJ_0018,Madrid,granted,vacant,0,,LOW,2024-07-20
PRJ_0018_U026,PRJ_0018,Madrid,granted,vacant,0,,LOW,2026-02-20
PRJ_0018_U027,PRJ_0018,Madrid,granted,vacant,0,,LOW,2025-02-20
PRJ_0018_U028,PRJ_0018,Madrid,pending,vacant,0,,LOW,2025-03-20
PRJ_0018_U029,PRJ_0018,Madrid,granted,occupied,1,embargo,HIGH,2024-04-20
PRJ_0018_U030,PRJ_0018,Madrid,granted,vacant,0,,LOW,2025-03-20
PRJ_0018_U031,PRJ_0018,Madrid,granted,reserved,1,hipoteca,HIGH,2024-04-20
PRJ_0018_U032,PRJ_0018,Madrid,granted,vacant,0,,LOW,2025-09-20
PRJ_0018_U033,PRJ_0018,Madrid,pending,vacant,1,servidumbre,MED,2025-12-20
PRJ_0018_U034,PRJ_0018,Madrid,granted,vacant,0,,LOW,2024-05-20
PRJ_0018_U035,PRJ_0018,Madrid,granted,reserved,1,embargo,HIGH,2024-10-20
PRJ_0018_U036,PRJ_0018,Madrid,granted,vacant,0,,LOW,2025-08-20
PRJ_0018_U037,PRJ_0018,Madrid,granted,occupied,0,,LOW,2025-11-20
PRJ_0018_U038,PRJ_0018,Madrid,granted,vacant,0,,LOW,2024-03-20
PRJ_0018_U039,PRJ_0018,Madrid,granted,vacant,0,,LOW,2025-03-20
PRJ_0018_U040,PRJ_0018,Madrid,granted,vacant,0,,LOW,2024-09-20
PRJ_0018_U041,PRJ_0018,Madrid,granted,reserved,0,,LOW,2025-07-20
PRJ_0018_U042,PRJ_0018,Madrid,granted,vacant,0,,LOW,2025-08-20
PRJ_0018_U043,PRJ_0018,Madrid,granted,vacant,0,,LOW,2025-04-20
PRJ_0018_U044,PRJ_0018,Madrid,in_review,occupied,1,embargo,HIGH,2024-06-20
PRJ_0018_U045,PRJ_0018,Madrid,in_review,occupied,1,servidumbre,MED,2024-10-20
PRJ_0018_U046,PRJ_0018,Madrid,granted,reserved,0,,LOW,2025-03-20
PRJ_0018_U047,PRJ_0018,Madrid,in_review,vacant,0,,LOW,2026-01-20
PRJ_0018_U048,PRJ_0018,Madrid,granted,reserved,0,,LOW,2025-04-20
PRJ_0018_U049,PRJ_0018,Madrid,in_review,vacant,0,,LOW,2024-07-20
PRJ_0018_U050,PRJ_0018,Madrid,granted,vacant,0,,LOW,2024-05-20
PRJ_0018_U051,PRJ_0018,Madrid,granted,vacant,0,,LOW,2024-06-20
PRJ_0018_U052,PRJ_0018,Madrid,granted,vacant,0,,LOW,2025-08-20
PRJ_0018_U053,PRJ_0018,Madrid,granted,vacant,0,,LOW,2024-07-20
PRJ_0018_U054,PRJ_0018,Madrid,pending,vacant,0,,LOW,2024-11-20
PRJ_0018_U055,PRJ_0018,Madrid,in_review,reserved,0,,LOW,2026-02-20
PRJ_0018_U056,PRJ_0018,Madrid,granted,vacant,0,,LOW,2025-10-20
PRJ_0018_U057,PRJ_0018,Madrid,granted,occupied,0,,LOW,2025-12-20
PRJ_0018_U058,PRJ_0018,Madrid,in_review,reserved,0,,LOW,2025-10-20
PRJ_0018_U059,PRJ_0018,Madrid,granted,vacant,0,,LOW,2026-01-20
PRJ_0018_U060,PRJ_0018,Madrid,pending,vacant,0,,LOW,2024-04-20
PRJ_0018_U061,PRJ_0018,Madrid,granted,vacant,0,,LOW,2024-05-20
PRJ_0018_U062,PRJ_0018,Madrid,in_review,vacant,0,,LOW,2025-03-20
PRJ_0018_U063,PRJ_0018,Madrid,granted,vacant,0,,LOW,2025-07-20
PRJ_0018_U064,PRJ_0018,Madrid,granted,vacant,0,,LOW,2025-08-20
PRJ_0018_U065,PRJ_0018,Madrid,granted,vacant,0,,LOW,2025-04-20
PRJ_0018_U066,PRJ_0018,Madrid,granted,vacant,0,,LOW,2024-09-20
PRJ_0018_U067,PRJ_0018,Madrid,in_review,vacant,1,servidumbre,MED,2025-04-20
PRJ_0018_U068,PRJ_0018,Madrid,granted,vacant,0,,LOW,2024-03-20
PRJ_0018_U069,PRJ_0018,Madrid,in_review,vacant,0,,LOW,2026-03-20
PRJ_0018_U070,PRJ_0018,Madrid,granted,vacant,0,,LOW,2024-04-20
PRJ_0018_U071,PRJ_0018,Madrid,granted,occupied,0,,LOW,2024-12-20
PRJ_0018_U072,PRJ_0018,Madrid,in_review,occupied,1,embargo,HIGH,2025-02-20
PRJ_0018_U073,PRJ_0018,Madrid,granted,reserved,0,,LOW,2025-07-20
PRJ_0018_U074,PRJ_0018,Madrid,granted,reserved,0,,LOW,2025-07-20
PRJ_0018_U075,PRJ_0018,Madrid,in_review,vacant,1,servidumbre,MED,2026-01-20
PRJ_0018_U076,PRJ_0018,Madrid,granted,vacant,0,,LOW,2024-07-20
PRJ_0018_U077,PRJ_0018,Madrid,granted,reserved,0,,LOW,2024-04-20
PRJ_0018_U078,PRJ_0018,Madrid,granted,vacant,0,,LOW,2024-07-20
PRJ_0019_U001,PRJ_0019,Malaga,granted,vacant,0,,LOW,2022-09-20
PRJ_0019_U002,PRJ_0019,Malaga,in_review,reserved,1,hipoteca,HIGH,2022-11-20
PRJ_0019_U003,PRJ_0019,Malaga,granted,reserved,0,,LOW,2024-03-20
PRJ_0019_U004,PRJ_0019,Malaga,granted,vacant,0,,LOW,2024-03-20
PRJ_0019_U005,PRJ_0019,Malaga,granted,reserved,0,,LOW,2023-12-20
PRJ_0019_U006,PRJ_0019,Malaga,granted,vacant,1,servidumbre,MED,2024-02-20
PRJ_0019_U007,PRJ_0019,Malaga,pending,vacant,0,,LOW,2023-07-20
PRJ_0019_U008,PRJ_0019,Malaga,granted,occupied,1,embargo,HIGH,2022-08-20
PRJ_0019_U009,PRJ_0019,Malaga,granted,occupied,1,hipoteca,HIGH,2023-05-20
PRJ_0019_U010,PRJ_0019,Malaga,granted,reserved,0,,LOW,2023-09-20
PRJ_0019_U011,PRJ_0019,Malaga,in_review,occupied,0,,LOW,2023-08-20
PRJ_0019_U012,PRJ_0019,Malaga,granted,vacant,0,,LOW,2022-10-20
PRJ_0019_U013,PRJ_0019,Malaga,granted,vacant,1,hipoteca,HIGH,2022-10-20
PRJ_0019_U014,PRJ_0019,Malaga,in_review,vacant,0,,LOW,2023-09-20
PRJ_0019_U015,PRJ_0019,Malaga,granted,vacant,1,embargo,HIGH,2023-08-20
PRJ_0019_U016,PRJ_0019,Malaga,granted,vacant,1,servidumbre,MED,2024-07-20
PRJ_0019_U017,PRJ_0019,Malaga,granted,reserved,0,,LOW,2023-02-20
PRJ_0019_U018,PRJ_0019,Malaga,granted,reserved,0,,LOW,2024-03-20
PRJ_0019_U019,PRJ_0019,Malaga,in_review,vacant,1,hipoteca,HIGH,2024-01-20
PRJ_0019_U020,PRJ_0019,Malaga,granted,vacant,0,,LOW,2023-06-20
PRJ_0019_U021,PRJ_0019,Malaga,in_review,vacant,0,,LOW,2022-10-20
PRJ_0019_U022,PRJ_0019,Malaga,granted,vacant,0,,LOW,2023-10-20
PRJ_0019_U023,PRJ_0019,Malaga,in_review,vacant,0,,LOW,2022-09-20
PRJ_0019_U024,PRJ_0019,Malaga,pending,occupied,0,,LOW,2024-02-20
PRJ_0019_U025,PRJ_0019,Malaga,granted,reserved,0,,LOW,2022-09-20
PRJ_0019_U026,PRJ_0019,Malaga,granted,vacant,0,,LOW,2022-12-20
PRJ_0019_U027,PRJ_0019,Malaga,granted,vacant,0,,LOW,2022-09-20
PRJ_0019_U028,PRJ_0019,Malaga,granted,occupied,1,embargo,HIGH,2024-02-20
PRJ_0019_U029,PRJ_0019,Malaga,granted,vacant,0,,LOW,2023-06-20
PRJ_0019_U030,PRJ_0019,Malaga,granted,reserved,0,,LOW,2023-04-20
PRJ_0019_U031,PRJ_0019,Malaga,in_review,reserved,0,,LOW,2023-01-20
PRJ_0019_U032,PRJ_0019,Malaga,in_review,occupied,0,,LOW,2022-07-20
PRJ_0019_U033,PRJ_0019,Malaga,granted,vacant,0,,LOW,2023-08-20
PRJ_0019_U034,PRJ_0019,Malaga,granted,vacant,0,,LOW,2023-03-20
PRJ_0019_U035,PRJ_0019,Malaga,in_review,vacant,1,servidumbre,MED,2024-06-20
PRJ_0019_U036,PRJ_0019,Malaga,in_review,reserved,0,,LOW,2023-09-20
PRJ_0019_U037,PRJ_0019,Malaga,in_review,vacant,0,,LOW,2023-05-20
PRJ_0019_U038,PRJ_0019,Malaga,granted,vacant,0,,LOW,2024-05-20
PRJ_0019_U039,PRJ_0019,Malaga,pending,vacant,0,,LOW,2023-04-20
PRJ_0019_U040,PRJ_0019,Malaga,granted,vacant,0,,LOW,2023-06-20
PRJ_0019_U041,PRJ_0019,Malaga,granted,reserved,0,,LOW,2024-05-20
PRJ_0019_U042,PRJ_0019,Malaga,granted,vacant,0,,LOW,2024-05-20
PRJ_0019_U043,PRJ_0019,Malaga,pending,vacant,0,,LOW,2023-08-20
PRJ_0019_U044,PRJ_0019,Malaga,granted,vacant,0,,LOW,2024-03-20
PRJ_0019_U045,PRJ_0019,Malaga,granted,vacant,0,,LOW,2022-12-20
PRJ_0019_U046,PRJ_0019,Malaga,granted,vacant,0,,LOW,2022-07-20
PRJ_0019_U047,PRJ_0019,Malaga,in_review,occupied,0,,LOW,2023-09-20
PRJ_0019_U048,PRJ_0019,Malaga,granted,occupied,0,,LOW,2024-07-20
PRJ_0019_U049,PRJ_0019,Malaga,pending,vacant,0,,LOW,2023-11-20
PRJ_0019_U050,PRJ_0019,Malaga,granted,vacant,0,,LOW,2023-03-20
PRJ_0019_U051,PRJ_0019,Malaga,in_review,vacant,1,servidumbre,MED,2024-05-20
PRJ_0019_U052,PRJ_0019,Malaga,granted,vacant,1,embargo,HIGH,2023-11-20
PRJ_0019_U053,PRJ_0019,Malaga,granted,vacant,1,hipoteca,HIGH,2022-11-20
PRJ_0019_U054,PRJ_0019,Malaga,pending,reserved,0,,LOW,2024-01-20
PRJ_0019_U055,PRJ_0019,Malaga,granted,vacant,1,hipoteca,HIGH,2023-02-20
PRJ_0019_U056,PRJ_0019,Malaga,granted,occupied,0,,LOW,2022-07-20
PRJ_0019_U057,PRJ_0019,Malaga,granted,vacant,0,,LOW,2023-06-20
PRJ_0019_U058,PRJ_0019,Malaga,granted,vacant,1,embargo,HIGH,2023-06-20
PRJ_0019_U059,PRJ_0019,Malaga,granted,vacant,0,,LOW,2023-02-20
PRJ_0019_U060,PRJ_0019,Malaga,in_review,vacant,1,servidumbre,MED,2023-10-20
PRJ_0019_U061,PRJ_0019,Malaga,in_review,vacant,1,embargo,HIGH,2023-01-20
PRJ_0019_U062,PRJ_0019,Malaga,granted,vacant,0,,LOW,2023-01-20
PRJ_0019_U063,PRJ_0019,Malaga,pending,vacant,0,,LOW,2024-05-20
PRJ_0019_U064,PRJ_0019,Malaga,granted,occupied,0,,LOW,2024-04-20
PRJ_0019_U065,PRJ_0019,Malaga,granted,vacant,0,,LOW,2024-07-20
PRJ_0019_U066,PRJ_0019,Malaga,granted,vacant,0,,LOW,2023-07-20
PRJ_0019_U067,PRJ_0019,Malaga,granted,reserved,1,hipoteca,HIGH,2023-04-20
PRJ_0019_U068,PRJ_0019,Malaga,pending,reserved,0,,LOW,2022-10-20
PRJ_0019_U069,PRJ_0019,Malaga,granted,vacant,1,hipoteca,HIGH,2024-04-20
PRJ_0019_U070,PRJ_0019,Malaga,granted,vacant,0,,LOW,2024-02-20
PRJ_0019_U071,PRJ_0019,Malaga,granted,vacant,0,,LOW,2022-09-20
PRJ_0019_U072,PRJ_0019,Malaga,granted,vacant,0,,LOW,2023-08-20
PRJ_0019_U073,PRJ_0019,Malaga,in_review,vacant,0,,LOW,2024-03-20
PRJ_0019_U074,PRJ_0019,Malaga,granted,occupied,0,,LOW,2023-11-20
PRJ_0019_U075,PRJ_0019,Malaga,pending,vacant,0,,LOW,2024-04-20
PRJ_0019_U076,PRJ_0019,Malaga,granted,vacant,0,,LOW,2023-03-20
PRJ_0019_U077,PRJ_0019,Malaga,granted,vacant,1,servidumbre,MED,2022-12-20
PRJ_0019_U078,PRJ_0019,Malaga,granted,reserved,0,,LOW,2024-04-20
PRJ_0019_U079,PRJ_0019,Malaga,pending,reserved,0,,LOW,2023-07-20
PRJ_0019_U080,PRJ_0019,Malaga,granted,reserved,1,hipoteca,HIGH,2024-07-20
PRJ_0019_U081,PRJ_0019,Malaga,granted,vacant,1,hipoteca,HIGH,2024-03-20
PRJ_0019_U082,PRJ_0019,Malaga,in_review,vacant,0,,LOW,2023-05-20
PRJ_0019_U083,PRJ_0019,Malaga,granted,occupied,1,servidumbre,MED,2023-11-20
PRJ_0019_U084,PRJ_0019,Malaga,in_review,vacant,0,,LOW,2023-03-20
PRJ_0019_U085,PRJ_0019,Malaga,granted,reserved,0,,LOW,2023-04-20
PRJ_0019_U086,PRJ_0019,Malaga,granted,vacant,1,embargo,HIGH,2023-03-20
PRJ_0019_U087,PRJ_0019,Malaga,pending,occupied,0,,LOW,2024-04-20
PRJ_0019_U088,PRJ_0019,Malaga,granted,vacant,0,,LOW,2023-05-20
PRJ_0019_U089,PRJ_0019,Malaga,granted,vacant,0,,LOW,2022-07-20
PRJ_0019_U090,PRJ_0019,Malaga,pending,occupied,0,,LOW,2024-07-20
PRJ_0019_U091,PRJ_0019,Malaga,granted,vacant,0,,LOW,2022-09-20
PRJ_0019_U092,PRJ_0019,Malaga,granted,reserved,0,,LOW,2023-04-20
PRJ_0019_U093,PRJ_0019,Malaga,in_review,vacant,0,,LOW,2024-02-20
PRJ_0019_U094,PRJ_0019,Malaga,pending,vacant,1,embargo,HIGH,2023-11-20
PRJ_0019_U095,PRJ_0019,Malaga,granted,vacant,0,,LOW,2023-04-20
PRJ_0019_U096,PRJ_0019,Malaga,in_review,occupied,0,,LOW,2024-04-20
PRJ_0019_U097,PRJ_0019,Malaga,granted,vacant,0,,LOW,2023-08-20
PRJ_0019_U098,PRJ_0019,Malaga,granted,vacant,0,,LOW,2023-11-20
PRJ_0019_U099,PRJ_0019,Malaga,granted,vacant,0,,LOW,2023-06-20
PRJ_0019_U100,PRJ_0019,Malaga,in_review,vacant,0,,LOW,2023-01-20
PRJ_0019_U101,PRJ_0019,Malaga,in_review,reserved,0,,LOW,2023-06-20
PRJ_0019_U102,PRJ_0019,Malaga,granted,reserved,0,,LOW,2023-01-20
PRJ_0019_U103,PRJ_0019,Malaga,granted,vacant,0,,LOW,2022-09-20
PRJ_0019_U104,PRJ_0019,Malaga,granted,vacant,0,,LOW,2023-12-20
PRJ_0019_U105,PRJ_0019,Malaga,pending,vacant,0,,LOW,2023-08-20
PRJ_0020_U001,PRJ_0020,Valencia,granted,vacant,0,,LOW,2023-09-25
PRJ_0020_U002,PRJ_0020,Valencia,granted,vacant,0,,LOW,2023-02-25
PRJ_0020_U003,PRJ_0020,Valencia,granted,vacant,0,,LOW,2023-01-25
PRJ_0020_U004,PRJ_0020,Valencia,granted,vacant,0,,LOW,2023-06-25
PRJ_0020_U005,PRJ_0020,Valencia,granted,vacant,0,,LOW,2022-07-25
PRJ_0020_U006,PRJ_0020,Valencia,granted,reserved,0,,LOW,2024-01-25
PRJ_0020_U007,PRJ_0020,Valencia,granted,reserved,1,hipoteca,HIGH,2024-02-25
PRJ_0020_U008,PRJ_0020,Valencia,granted,vacant,0,,LOW,2023-09-25
PRJ_0020_U009,PRJ_0020,Valencia,granted,occupied,0,,LOW,2022-05-25
PRJ_0020_U010,PRJ_0020,Valencia,in_review,occupied,0,,LOW,2022-09-25
PRJ_0020_U011,PRJ_0020,Valencia,granted,reserved,0,,LOW,2023-01-25
PRJ_0020_U012,PRJ_0020,Valencia,granted,vacant,0,,LOW,2023-08-25
PRJ_0020_U013,PRJ_0020,Valencia,in_review,vacant,0,,LOW,2022-03-25
PRJ_0020_U014,PRJ_0020,Valencia,granted,reserved,0,,LOW,2022-08-25
PRJ_0020_U015,PRJ_0020,Valencia,granted,vacant,0,,LOW,2022-05-25
PRJ_0020_U016,PRJ_0020,Valencia,granted,vacant,0,,LOW,2022-04-25
PRJ_0020_U017,PRJ_0020,Valencia,in_review,reserved,0,,LOW,2022-12-25
PRJ_0020_U018,PRJ_0020,Valencia,granted,vacant,0,,LOW,2022-06-25
PRJ_0020_U019,PRJ_0020,Valencia,granted,reserved,0,,LOW,2024-01-25
PRJ_0020_U020,PRJ_0020,Valencia,granted,reserved,1,hipoteca,HIGH,2024-02-25
PRJ_0020_U021,PRJ_0020,Valencia,granted,vacant,1,hipoteca,HIGH,2023-04-25
PRJ_0020_U022,PRJ_0020,Valencia,pending,vacant,0,,LOW,2023-08-25
PRJ_0020_U023,PRJ_0020,Valencia,granted,vacant,0,,LOW,2023-06-25
PRJ_0020_U024,PRJ_0020,Valencia,granted,vacant,0,,LOW,2022-09-25
PRJ_0020_U025,PRJ_0020,Valencia,granted,vacant,0,,LOW,2022-07-25
PRJ_0020_U026,PRJ_0020,Valencia,granted,vacant,1,hipoteca,HIGH,2022-02-25
PRJ_0020_U027,PRJ_0020,Valencia,granted,reserved,0,,LOW,2023-05-25
PRJ_0020_U028,PRJ_0020,Valencia,granted,reserved,1,hipoteca,HIGH,2022-09-25
PRJ_0020_U029,PRJ_0020,Valencia,granted,reserved,0,,LOW,2022-11-25
PRJ_0020_U030,PRJ_0020,Valencia,granted,vacant,1,embargo,HIGH,2024-02-25
PRJ_0020_U031,PRJ_0020,Valencia,granted,vacant,0,,LOW,2022-05-25
PRJ_0020_U032,PRJ_0020,Valencia,granted,vacant,0,,LOW,2023-09-25
PRJ_0020_U033,PRJ_0020,Valencia,granted,occupied,0,,LOW,2023-06-25
PRJ_0020_U034,PRJ_0020,Valencia,pending,vacant,0,,LOW,2024-01-25
PRJ_0020_U035,PRJ_0020,Valencia,in_review,vacant,1,servidumbre,MED,2022-04-25
PRJ_0020_U036,PRJ_0020,Valencia,pending,vacant,0,,LOW,2022-04-25
PRJ_0020_U037,PRJ_0020,Valencia,granted,reserved,1,servidumbre,MED,2023-04-25
PRJ_0020_U038,PRJ_0020,Valencia,granted,vacant,0,,LOW,2022-12-25
PRJ_0020_U039,PRJ_0020,Valencia,granted,vacant,1,servidumbre,MED,2022-07-25
PRJ_0020_U040,PRJ_0020,Valencia,granted,reserved,0,,LOW,2022-05-25
PRJ_0020_U041,PRJ_0020,Valencia,granted,vacant,0,,LOW,2023-03-25
PRJ_0020_U042,PRJ_0020,Valencia,granted,vacant,0,,LOW,2022-07-25
PRJ_0020_U043,PRJ_0020,Valencia,granted,occupied,0,,LOW,2022-07-25
PRJ_0020_U044,PRJ_0020,Valencia,pending,vacant,0,,LOW,2022-04-25
PRJ_0020_U045,PRJ_0020,Valencia,granted,vacant,0,,LOW,2023-09-25
PRJ_0020_U046,PRJ_0020,Valencia,pending,reserved,0,,LOW,2023-07-25
PRJ_0020_U047,PRJ_0020,Valencia,pending,vacant,1,servidumbre,MED,2022-10-25
PRJ_0020_U048,PRJ_0020,Valencia,pending,reserved,0,,LOW,2023-04-25
PRJ_0020_U049,PRJ_0020,Valencia,granted,vacant,1,servidumbre,MED,2022-03-25
PRJ_0020_U050,PRJ_0020,Valencia,in_review,reserved,1,embargo,HIGH,2022-05-25
PRJ_0020_U051,PRJ_0020,Valencia,pending,vacant,0,,LOW,2023-05-25
PRJ_0020_U052,PRJ_0020,Valencia,granted,occupied,1,servidumbre,MED,2023-02-25
PRJ_0020_U053,PRJ_0020,Valencia,in_review,vacant,0,,LOW,2023-03-25
PRJ_0020_U054,PRJ_0020,Valencia,granted,reserved,0,,LOW,2023-01-25
PRJ_0020_U055,PRJ_0020,Valencia,granted,vacant,0,,LOW,2022-09-25
PRJ_0020_U056,PRJ_0020,Valencia,granted,vacant,0,,LOW,2022-06-25
PRJ_0020_U057,PRJ_0020,Valencia,pending,occupied,0,,LOW,2024-02-25
PRJ_0020_U058,PRJ_0020,Valencia,granted,vacant,1,hipoteca,HIGH,2023-08-25
PRJ_0020_U059,PRJ_0020,Valencia,granted,vacant,1,embargo,HIGH,2024-02-25
PRJ_0020_U060,PRJ_0020,Valencia,granted,vacant,0,,LOW,2024-01-25
PRJ_0020_U061,PRJ_0020,Valencia,in_review,reserved,0,,LOW,2022-11-25
PRJ_0021_U001,PRJ_0021,Valencia,granted,vacant,0,,LOW,2024-01-24
PRJ_0021_U002,PRJ_0021,Valencia,granted,vacant,0,,LOW,2025-02-24
PRJ_0021_U003,PRJ_0021,Valencia,in_review,reserved,0,,LOW,2023-11-24
PRJ_0021_U004,PRJ_0021,Valencia,granted,vacant,0,,LOW,2023-09-24
PRJ_0021_U005,PRJ_0021,Valencia,granted,vacant,0,,LOW,2023-11-24
PRJ_0021_U006,PRJ_0021,Valencia,granted,occupied,0,,LOW,2024-10-24
PRJ_0021_U007,PRJ_0021,Valencia,granted,vacant,1,servidumbre,MED,2024-10-24
PRJ_0021_U008,PRJ_0021,Valencia,granted,vacant,0,,LOW,2025-04-24
PRJ_0021_U009,PRJ_0021,Valencia,granted,occupied,0,,LOW,2025-08-24
PRJ_0021_U010,PRJ_0021,Valencia,granted,reserved,0,,LOW,2025-05-24
PRJ_0021_U011,PRJ_0021,Valencia,granted,vacant,0,,LOW,2024-04-24
PRJ_0021_U012,PRJ_0021,Valencia,granted,vacant,0,,LOW,2024-03-24
PRJ_0021_U013,PRJ_0021,Valencia,in_review,vacant,0,,LOW,2023-10-24
PRJ_0021_U014,PRJ_0021,Valencia,in_review,vacant,0,,LOW,2024-04-24
PRJ_0021_U015,PRJ_0021,Valencia,in_review,vacant,1,servidumbre,MED,2024-11-24
PRJ_0021_U016,PRJ_0021,Valencia,granted,vacant,0,,LOW,2025-04-24
PRJ_0021_U017,PRJ_0021,Valencia,in_review,reserved,1,servidumbre,MED,2025-02-24
PRJ_0021_U018,PRJ_0021,Valencia,in_review,vacant,0,,LOW,2023-11-24
PRJ_0021_U019,PRJ_0021,Valencia,granted,reserved,0,,LOW,2024-04-24
PRJ_0021_U020,PRJ_0021,Valencia,granted,occupied,0,,LOW,2025-06-24
PRJ_0021_U021,PRJ_0021,Valencia,granted,vacant,0,,LOW,2023-12-24
PRJ_0021_U022,PRJ_0021,Valencia,granted,occupied,1,servidumbre,MED,2025-08-24
PRJ_0021_U023,PRJ_0021,Valencia,granted,occupied,0,,LOW,2024-01-24
PRJ_0021_U024,PRJ_0021,Valencia,granted,vacant,0,,LOW,2024-12-24
PRJ_0021_U025,PRJ_0021,Valencia,granted,vacant,0,,LOW,2024-07-24
PRJ_0021_U026,PRJ_0021,Valencia,granted,vacant,1,embargo,HIGH,2024-12-24
PRJ_0021_U027,PRJ_0021,Valencia,pending,vacant,0,,LOW,2025-03-24
PRJ_0021_U028,PRJ_0021,Valencia,granted,vacant,1,embargo,HIGH,2024-11-24
PRJ_0021_U029,PRJ_0021,Valencia,pending,reserved,0,,LOW,2025-03-24
PRJ_0021_U030,PRJ_0021,Valencia,granted,vacant,0,,LOW,2024-02-24
PRJ_0021_U031,PRJ_0021,Valencia,granted,reserved,1,embargo,HIGH,2024-03-24
PRJ_0021_U032,PRJ_0021,Valencia,granted,occupied,0,,LOW,2025-04-24
PRJ_0021_U033,PRJ_0021,Valencia,granted,occupied,1,embargo,HIGH,2024-06-24
PRJ_0021_U034,PRJ_0021,Valencia,in_review,reserved,0,,LOW,2024-10-24
PRJ_0021_U035,PRJ_0021,Valencia,granted,vacant,1,hipoteca,HIGH,2024-01-24
PRJ_0021_U036,PRJ_0021,Valencia,granted,vacant,0,,LOW,2024-02-24
PRJ_0021_U037,PRJ_0021,Valencia,granted,occupied,0,,LOW,2024-03-24
PRJ_0021_U038,PRJ_0021,Valencia,in_review,vacant,0,,LOW,2024-08-24
PRJ_0021_U039,PRJ_0021,Valencia,granted,vacant,0,,LOW,2025-01-24
PRJ_0021_U040,PRJ_0021,Valencia,granted,occupied,0,,LOW,2024-08-24
PRJ_0021_U041,PRJ_0021,Valencia,in_review,vacant,0,,LOW,2025-01-24
PRJ_0021_U042,PRJ_0021,Valencia,in_review,vacant,0,,LOW,2024-04-24
PRJ_0022_U001,PRJ_0022,Barcelona,granted,vacant,0,,LOW,2022-04-24
PRJ_0022_U002,PRJ_0022,Barcelona,in_review,vacant,0,,LOW,2022-10-24
PRJ_0022_U003,PRJ_0022,Barcelona,granted,vacant,0,,LOW,2023-04-24
PRJ_0022_U004,PRJ_0022,Barcelona,granted,reserved,0,,LOW,2022-05-24
PRJ_0022_U005,PRJ_0022,Barcelona,granted,reserved,0,,LOW,2023-02-24
PRJ_0022_U006,PRJ_0022,Barcelona,granted,vacant,0,,LOW,2021-08-24
PRJ_0022_U007,PRJ_0022,Barcelona,in_review,reserved,0,,LOW,2022-05-24
PRJ_0022_U008,PRJ_0022,Barcelona,granted,vacant,0,,LOW,2021-12-24
PRJ_0022_U009,PRJ_0022,Barcelona,pending,occupied,0,,LOW,2022-09-24
PRJ_0022_U010,PRJ_0022,Barcelona,granted,vacant,0,,LOW,2021-12-24
PRJ_0022_U011,PRJ_0022,Barcelona,granted,occupied,0,,LOW,2021-12-24
PRJ_0022_U012,PRJ_0022,Barcelona,granted,vacant,1,embargo,HIGH,2021-12-24
PRJ_0022_U013,PRJ_0022,Barcelona,granted,reserved,0,,LOW,2021-09-24
PRJ_0022_U014,PRJ_0022,Barcelona,pending,reserved,0,,LOW,2021-11-24
PRJ_0022_U015,PRJ_0022,Barcelona,granted,vacant,0,,LOW,2023-01-24
